name	appos	cc	clf	comp	comp:aff	comp:arg	comp:aux	comp:ben	comp:cleft	comp:goal	comp:loc	comp:m	comp:obj	comp:obj$attitude	comp:obj$concess	comp:obj$desire	comp:obj$know	comp:obj$percep	comp:obj$phase	comp:obj$utter	comp:obl	comp:obl$attitude	comp:obl$cause	comp:obl$desire	comp:obl$know	comp:obl$modal	comp:obl$percep	comp:obl$phase	comp:obl$request	comp:obl$utter	comp:pred	comp:pred$attitude	comp:pred$manner	comp:source	compound	compound:prt	compound:redup	compound:svc	compound:svc$phase	compound:svc$purp	compound:svc$tempo	conj	conj:appos	conj:coord	conj:dicto	conj:m	conj:obj	conj:redup	det	det:num	discourse	dislocated	dislocated:obj	dislocated:subj	flat	flat:foreign	flat:m	flat:name	flat:num	goeswith	list	mod	mod$concess	mod$cond	mod$manner	mod$purp	mod$reason	mod$tempa	mod$tempb	mod$tempo	mod:appos	mod:aux	mod:emph	mod:m	mod:num	mod:obj	mod:periph	mod:periph$concess	mod:periph$cond	mod:periph$manner	mod:periph$purp	mod:periph$reason	mod:periph$tempa	mod:periph$tempb	mod:periph$tempo	mod:poss	mod:pred	orphan	parataxis	parataxis:conj	parataxis:coord	parataxis:discourse	parataxis:dislocated	parataxis:dislocated$tempa	parataxis:dislocated$tempo	parataxis:insert	parataxis:mod	parataxis:mod$cond	parataxis:obj	parataxis:obj$cause	parataxis:obj$know	parataxis:obj$request	parataxis:obj$utter	parataxis:obl	parataxis:parenth	punct	reparandum	subj	subj:aff	udep	unk	unk:aff	vocative	total
Lithuanian	3.86667	2.33483	0	2.46225	0	nan	1.42857	nan	0	nan	nan	0	2.62311	0	0	0	0	0	0	0	2.32277	0	0	0	0	0	0	0	0	0	1.70823	0	0	nan	1.44444	0	0	0	0	0	0	5.0599	0	0	0	0	0	0	1.4916	0	3.625	12.0	0	0	2.6659	0	0	nan	nan	0	2.0	2.16504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	6.9	7.76516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.69519	0	3.10863	0	2.85173	2.1039	0	1.5	3.157994052330259
Latvian	4.13021	2.33304	0	2.20133	0	nan	1.14237	0	0	0	0	0	2.34446	0	0	0	0	0	0	0	2.23249	0	0	0	0	0	0	0	0	0	1.80655	0	0	0	1.05134	0	0	0	0	0	0	5.27363	0	0	0	0	0	0	1.36805	0	2.45962	5.58333	0	0	1.02507	0	0	0	0	1.0	0	2.02838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	3.27221	7.16788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.74209	3.6	2.19549	0	2.36082	1.90158	0	3.6	2.8773816875535316
ClassicalChinese	0	1.43932	1.00998	1.60336	0	nan	1.3783	0	0	0	0	0	1.59548	0	0	0	0	0	0	0	1.82565	0	0	0	0	0	0	0	0	0	2.01868	0	0	0	1.00605	0	0	0	0	0	0	1.97897	0	0	0	0	0	0	1.17286	0	2.11138	3.31892	0	0	1.02061	0	0	0	0	0	3.22414	1.43332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	1.0	2.42644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85937	0	1.75508	1.24893	0	3.8934	1.6136247155522363
Moksha	2.08333	1.95935	0	1.55531	0	nan	1.12371	nan	0	nan	nan	0	1.61935	nan	nan	nan	nan	nan	nan	nan	2.21429	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.875	nan	nan	nan	1.0	nan	nan	0	nan	nan	nan	4.5567	0	0	0	0	nan	0	1.2	0	3.83333	1.5	0	0	1.0	nan	0	nan	nan	0	6.66667	1.65132	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	2.25	4.42105	nan	0	nan	nan	nan	nan	0	0	nan	0	nan	nan	nan	nan	0	0	4.14608	0	1.79887	0	1.83965	2.09524	0	3.8	2.3252902214022146
Malayalam	0	2.18182	0	1.425	0	nan	1.25	nan	0	nan	nan	0	1.54545	nan	nan	nan	nan	nan	nan	nan	3.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.11111	nan	nan	nan	1.0	nan	nan	0	nan	nan	nan	3.85714	0	0	0	0	nan	0	1.57143	0	0	0	0	0	1.0	nan	0	nan	nan	0	0	1.5	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	1.0	4.0	nan	0	nan	nan	nan	nan	0	0	nan	0	nan	nan	nan	nan	0	0	2.11765	0	2.78788	0	2.0	0	0	3.0	1.9103775471698115
Makuráp	0	2.0	0	1.40909	0	nan	1.0	nan	0	nan	nan	0	1.45	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	0	nan	nan	0	nan	nan	nan	1.33333	0	0	0	0	nan	0	0	0	2.0	0	0	0	0	nan	0	nan	nan	0	0	1.42105	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	0	1.8125	nan	0	nan	nan	nan	nan	0	0	nan	0	nan	nan	nan	nan	0	0	1.0	0	2.1	0	1.55556	1.64706	0	0	1.601226564417178
Marathi	2.33333	3.70769	0	1.36364	0	nan	1.07752	nan	0	nan	nan	0	1.36834	nan	nan	nan	nan	nan	nan	nan	2.36364	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.23377	nan	nan	nan	1.09639	nan	nan	0	nan	nan	nan	4.86316	0	0	0	0	nan	0	1.35965	0	1.7193	2.375	0	0	1.66667	nan	0	nan	nan	1.0	0	2.1599	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	2.0	5.75	nan	0	nan	nan	nan	nan	0	0	nan	0	nan	nan	nan	nan	0	0	2.02674	0	2.72041	0	1.63905	1.0	0	3.62069	1.9425902847058825
Maltese	4.2426	2.23772	0	1.61787	0	nan	1.08019	nan	0	nan	nan	0	1.67813	0	nan	0	0	nan	0	0	1.89872	0	0	0	0	0	0	0	nan	0	1.321	nan	nan	nan	1.74884	0	0	0	nan	0	0	6.19449	0	0	0	0	nan	0	1.17878	0	1.89744	7.5	0	0	1.15089	nan	0	nan	nan	1.0	5.44118	2.21922	0	nan	0	0	0	0	0	0	0	0	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	nan	1.5	10.58378	0	0	0	0	nan	0	0	0	0	0	0	0	nan	0	0	0	9.85959	2.0	2.73182	0	2.53288	1.02778	0	4.42857	2.6905273939729155
Mundurukú	4.25	1.0	1.0	1.25238	0	nan	1.6	nan	0	nan	nan	0	1.20619	nan	nan	nan	nan	nan	nan	nan	2.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.2	nan	nan	nan	0	nan	nan	0	nan	nan	nan	2.2	0	0	0	0	nan	0	1.0	0	1.51613	3.0	0	0	1.0	nan	0	nan	nan	0	0	1.88976	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	0	10.84615	nan	0	nan	nan	nan	nan	0	0	nan	0	nan	nan	nan	nan	0	0	2.70149	0	1.64516	0	1.95954	2.0	0	0	2.0595903351955305
Erzya	3.51449	1.94388	0	1.71157	0	nan	1.16716	nan	nan	nan	nan	0	1.87891	nan	nan	nan	nan	nan	nan	nan	2.91304	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.71094	nan	nan	nan	1.15247	nan	nan	0	nan	nan	nan	4.63262	0	0	0	0	nan	0	1.27704	0	2.5473	2.07692	0	0	1.07843	nan	0	nan	nan	0	0	1.72613	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	2.19444	5.65741	nan	0	nan	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	nan	3.78429	2.0	2.01073	0	1.98325	1.30189	0	3.63265	2.4893573739105586
Neapolitan	0	0	0	2.0	0	nan	0	nan	0	nan	nan	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	nan	nan	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0	0	1.0	0	3.0	0	0	0	2.090909090909091
LowGerman	2.45455	2.59848	0	3.02038	0	nan	3.26437	nan	0	nan	nan	0	2.99793	nan	nan	nan	nan	nan	nan	nan	3.91667	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.16667	nan	nan	nan	2.83333	nan	nan	0	nan	nan	nan	7.26846	0	0	0	0	nan	0	1.24055	0	2.0	7.6	0	0	1.08333	nan	0	nan	nan	0	0	3.2475	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	1.5	10.6338	nan	0	nan	nan	nan	nan	0	0	nan	0	nan	nan	nan	nan	0	0	7.82648	0	2.71528	0	3.2598	4.25	0	4.33333	3.8051834463115917
Nahuatl	1.95918	2.20352	0	1.44121	0	nan	1.01509	nan	0	nan	nan	0	1.75915	0	0	0	0	0	0	0	1.61765	0	0	0	0	0	0	0	0	0	1.49091	0	0	nan	1.25	0	0	0	0	0	0	4.72889	0	0	0	0	0	0	1.05423	0	3.01266	3.10526	0	0	1.02703	0	0	nan	nan	1.0	0	2.00903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	1.0	5.4632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60281	2.77778	1.80982	0	1.95238	1.04598	0	2.57895	2.3368399999999996
Dutch	2.19661	2.02555	0	2.76496	0	nan	3.62411	nan	0	nan	nan	0	2.57733	0	0	0	0	0	0	0	3.92416	0	0	0	0	0	0	0	0	0	2.55043	0	0	nan	3.63475	0	0	0	0	0	0	5.09943	0	0	0	0	0	0	1.3908	0	0	0	0	0	1.00009	0	0	nan	nan	0	0	2.48911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	3.15447	6.25124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.37433	0	3.05113	0	2.8775	1.05508	0	0	3.1005736811820737
Norwegian	4.42717	1.97538	0	1.78725	0	nan	1.61179	0	0	0	0	0	1.77941	0	0	0	0	0	0	0	1.68299	0	0	0	0	0	0	0	0	0	2.10397	0	0	0	1.63978	0	0	0	0	0	0	5.40134	0	0	0	0	0	0	1.58639	0	2.82649	0	0	0	1.01779	0	0	0	0	0	0	1.95003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	1.68879	11.16045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.65297	2.79761	1.86055	0	2.06482	2.83401	0	0	2.586007849975286
Nayini	0	1.0	0	2.27778	0	nan	3.0	nan	0	nan	nan	0	2.23529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	1.33333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	nan	nan	0	0	2.31579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	2.0	0	2.71429	0	0	0	2.13953488372093
Livvi	3.125	1.08451	0	1.76786	0	nan	1.11429	nan	0	nan	nan	0	1.94079	nan	nan	nan	nan	nan	nan	nan	3.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.55882	nan	nan	nan	1.2	nan	nan	0	nan	nan	nan	3.79661	0	0	0	0	nan	0	1.0	0	2.0	0	0	0	1.0	nan	0	nan	nan	2.0	0	1.71125	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	1.13333	5.34043	nan	0	nan	nan	nan	nan	0	0	nan	0	nan	nan	nan	nan	0	0	3.62963	0	1.65753	0	2.02649	1.1	0	3.0	2.3414222125938764
OldEastSlavic	2.03359	2.6755	0	1.68247	0	nan	1.84118	nan	0	nan	nan	0	1.64046	0	0	0	0	0	0	0	2.24032	0	0	0	0	0	0	0	0	0	1.72881	0	0	nan	1.26471	0	0	0	0	0	0	4.61699	0	0	0	0	0	0	1.36172	0	3.18744	7.55226	0	0	1.12889	0	0	nan	nan	1.0	2.41667	2.18891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	2.75338	5.29577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.99785	2.5	2.57982	0	2.96781	2.63069	0	4.47757	2.458176040896136
OldTurkish	0	1.0	0	1.31915	0	nan	1.0	nan	0	nan	nan	0	1.47619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25	0	0	nan	1.16667	0	0	0	0	0	0	5.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	nan	nan	0	0	1.92308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55319	0	4.6	0	2.72727	0	0	0	1.6378378378378378
Naija	0	2.51528	0	1.80446	0	nan	1.16699	nan	4.06865	nan	nan	0	2.04794	1.15152	45.0	1.11354	1.11538	1.0	1.0597	2.32365	1.81284	1.26667	2.83908	1.38235	3.0	2.13462	3.77778	1.28125	2.66667	5.8	1.5057	1.0	1.0	nan	1.614	1.30328	2.14211	1.98541	1.5	1.29024	1.33333	4.8411	4.35294	5.93626	3.55159	0	3.5	0	1.41484	1.70213	4.95912	7.70147	0	0	1.04225	1.05294	0	nan	nan	0	0	3.21917	12.0	4.91667	3.54545	3.968	5.19277	4.75	5.5	4.3908	2.14583	0	3.15125	0	1.33333	1.0	7.90408	18.4	12.76167	11.425	13.5	14.04348	11.07692	8.78846	12.4757	1.25577	nan	2.0	5.87567	6.3869	0	8.19608	13.65	5.33333	9.71429	0	0	8.89286	3.07547	2.0	7.75	3.0	4.95406	0	4.76744	5.59787	0	1.25692	0	0	2.0411	0	4.56364	3.138283048557043
Polish	2.15321	2.05593	0	1.69776	0	nan	1.20007	0	0	0	0	0	1.7328	0	0	0	0	0	0	0	1.97856	0	0	0	0	0	0	0	0	0	1.80865	0	0	0	0	0	0	0	0	0	0	4.92571	0	0	0	0	0	0	1.21487	0	3.16892	0	0	0	1.11534	0	0	0	0	0	7.06985	1.75738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	3.39286	5.96328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20418	0	2.4516	0	2.39093	1.07157	0	3.53191	2.47061727545624
Portuguese	3.73858	1.96995	0	1.89397	0	nan	1.1038	0	0	0	0	0	1.97453	0	0	0	0	0	0	0	1.8405	0	0	0	0	0	0	0	0	0	1.75366	0	0	0	1.28358	0	0	0	0	0	0	5.93001	0	0	0	0	0	0	1.12459	0	6.2381	5.3	0	0	1.05261	0	0	0	0	1.0	5.47368	2.62434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	4.16279	14.17875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.59073	1.0	3.52862	0	2.58163	1.17744	0	5.88235	2.7790339848476764
FrisianDutch	1.59184	2.19626	0	2.4388	0	nan	3.42105	nan	0	nan	nan	0	2.24847	nan	nan	nan	nan	nan	nan	nan	3.36364	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.77215	nan	nan	nan	2.57692	nan	nan	0	nan	nan	nan	3.96226	0	0	0	0	nan	0	1.3253	0	3.12563	3.125	0	0	1.0	nan	0	nan	nan	1.5	3.0	1.88252	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	5.11111	4.61905	nan	0	nan	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	0	0	1.96429	1.95977	0	2.4931	1.4	0	5.0	2.2182779635404173
HindiEnglish	2.08333	3.34686	0	1.87198	0	nan	1.14001	nan	0	nan	nan	0	2.13739	nan	nan	nan	nan	nan	nan	nan	2.22041	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.90175	nan	nan	nan	1.23602	nan	nan	0	nan	nan	nan	5.47049	0	0	0	0	nan	0	1.56909	0	7.29098	0	0	0	1.02174	nan	0	nan	nan	0	0	2.36981	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	2.72222	8.28	nan	0	nan	nan	nan	nan	0	0	nan	0	nan	nan	nan	nan	0	0	6.39077	0	2.73693	0	2.39466	2.54545	0	4.435	2.6084186719482325
Pomak	0	2.06497	0	1.62642	0	nan	1.45445	nan	0	nan	nan	0	1.72681	0	0	0	0	0	0	0	1.77642	0	0	0	0	0	0	0	0	0	2.92308	0	0	nan	0	0	0	0	0	0	0	5.2846	0	0	0	0	0	0	1.53494	0	2.38274	0	0	0	1.33333	0	0	nan	nan	0	0	2.10871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	6.24806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.73006	0	1.98782	0	2.17251	2.69416	0	3.05085	2.4179121235343084
TurkishGerman	2.84848	3.17267	0	2.50723	0	nan	3.32097	nan	0	nan	nan	0	2.39969	0	0	0	0	0	0	0	3.42259	0	0	0	0	0	0	0	0	0	2.07268	0	0	nan	1.78962	0	0	0	0	0	0	5.84779	0	0	0	0	0	0	1.19774	0	3.52804	3.69231	0	0	1.03509	0	0	nan	nan	0	0	2.32409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	2.34783	8.30556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.18413	3.32689	1.91602	0	2.82309	1.43575	0	2.79592	3.2561636306789477
K'iche'	1.63158	1.63415	1.0	1.57949	0	nan	1.07273	nan	0	nan	nan	0	1.66585	nan	nan	nan	nan	nan	nan	nan	2.5	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	1.0678	nan	nan	0	nan	nan	nan	4.21622	0	0	0	0	nan	0	1.12535	0	1.68	3.14286	0	0	1.05882	nan	0	nan	nan	1.0	0	1.71846	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	0	5.54639	nan	0	nan	nan	nan	nan	0	0	nan	0	nan	nan	nan	nan	0	0	4.40807	0	1.95781	0	2.22793	1.11523	0	2.46154	2.122421599042967
Romanian	4.06126	2.73396	2.0	1.53106	0	nan	1.06553	0	0	0	0	0	1.57108	0	0	0	0	0	0	0	1.93788	0	0	0	0	0	0	0	0	0	1.77438	0	0	0	1.25377	0	0	0	0	0	0	6.13796	0	0	0	0	0	0	1.09587	0	4.09692	0	0	0	1.04374	0	0	0	0	1.17241	4.0	2.50733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	2.49774	9.38054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.20399	6.0	2.9643	0	2.68095	1.06317	0	4.5071	2.765512582383461
Russian	2.38652	2.62705	0	1.86105	0	nan	1.36408	0	0	0	0	0	1.86573	0	0	0	0	0	0	0	2.02685	0	0	0	0	0	0	0	0	0	1.80137	0	0	0	1.67968	0	0	0	0	0	0	5.18673	0	0	0	0	0	0	1.36901	0	3.85062	5.50847	0	0	1.13418	0	0	0	0	1.02273	6.32039	1.83656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	3.11948	5.90366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.41883	3.93333	2.63963	0	2.55865	1.16021	0	3.3871	2.798977269661291
Sanskrit	1.57031	1.31091	0	2.2029	0	nan	1.52381	nan	0	nan	nan	0	2.16552	0	0	0	0	0	0	0	2.96213	0	0	0	0	0	0	0	0	0	1.72559	0	0	nan	1.26829	0	0	0	0	0	0	2.35316	0	0	0	0	0	0	1.74627	0	2.20329	4.0	0	0	1.27517	0	0	nan	nan	0	0	2.3394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	1.53252	5.0514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05641	0	2.33603	0	2.23019	1.0	0	2.27968	2.24602369733076
Yakut	4.0	1.47059	0	1.45763	0	nan	1.08333	nan	0	nan	nan	0	1.4507	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	2.0	0	0	nan	1.33333	0	0	0	0	0	0	2.69492	0	0	0	0	0	0	1.05333	0	1.5	0	0	0	0	0	0	nan	nan	0	0	1.42806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39583	0	2.21693	0	1.90625	2.0	0	3.25	1.6491091169635943
Zaar	0	1.48	0	1.29183	0	nan	1.00426	1.08333	1.92593	1.43103	1.9	0	1.45917	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	1.17188	0	0	1.5	1.41796	1.90076	1.25	1.09565	0	0	0	3.16402	2.53333	4.79245	2.52893	0	0	0	1.2	0	3.67021	4.96947	0	0	1.0	1.0	0	1.0	1.0	0	0	3.15653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	4.82877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.30082	0	1.68519	0	1.35897	1.28947	0	3.53846	2.3220083104409794
Sinhalese	0	2.5	0	1.32857	0	nan	1.17949	nan	0	nan	nan	0	1.38776	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	1.0	0	0	nan	1.22353	0	0	0	0	0	0	2.33333	0	0	0	0	0	0	1.16	0	0	0	0	0	1.05263	0	0	nan	nan	0	0	1.65806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	3.24603	0	2.52941	1.57143	0	0	1.7847820543478263
Xibe	3.07692	2.92453	1.16667	1.69505	0	nan	1.23288	0	0	0	0	0	1.64256	0	0	0	0	0	0	0	3.09524	0	0	0	0	0	0	0	0	0	2.78846	0	0	0	1.07941	0	0	0	0	0	0	3.58185	0	0	0	0	0	0	1.39267	0	2.42029	0	0	0	1.03047	0	0	0	0	0	0	3.54281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	15.38136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58839	0	5.91988	0	4.63857	1.0	0	9.0	2.7317285617503333
Slovak	3.58983	1.95973	0	1.80117	0	nan	1.46003	nan	0	nan	nan	0	1.83343	0	0	0	0	0	0	0	1.80231	0	0	0	0	0	0	0	0	0	2.05333	0	0	nan	2.4	0	0	0	0	0	0	4.45324	0	0	0	0	0	0	1.26354	0	1.73913	0	0	0	1.23232	0	0	nan	nan	0	0	1.67662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	3.07812	7.55385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.69273	0	2.15238	0	2.24326	2.31001	0	3.29412	2.386469505364914
Slovenian	3.62253	1.9935	0	2.0478	0	nan	2.33406	0	0	0	0	0	1.86025	0	0	0	0	0	0	0	2.50506	0	0	0	0	0	0	0	0	0	2.4166	0	0	0	0	0	0	0	0	0	0	4.72768	0	0	0	0	0	0	1.32417	0	3.54764	5.95522	0	0	1.06012	0	0	0	0	0	18.57856	1.74866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	2.5887	10.65508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.78413	2.52059	2.89317	0	2.55862	1.61489	0	3.28378	2.86210080984612
NorthSami	2.25	2.07897	0	1.69251	0	nan	1.56863	nan	0	nan	nan	0	1.73294	0	0	0	0	0	0	0	1.57143	0	0	0	0	0	0	0	0	0	1.76623	0	0	nan	2.28571	0	0	0	0	0	0	3.416	0	0	0	0	0	0	1.12785	0	1.32963	0	0	0	1.03876	0	0	nan	nan	0	0	1.73405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	6.91667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.06783	0	1.49297	0	2.39286	1.66667	0	2.9375	2.349704457940663
SkoltSami	2.375	2.22674	0	1.64692	0	nan	1.33333	nan	0	nan	nan	0	1.78339	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	1.41379	0	0	nan	0	0	0	0	0	0	0	3.64045	0	0	0	0	0	0	1.15789	0	3.0	2.5	0	0	1.5	0	0	nan	nan	1.0	0	1.78297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	1.44444	5.94118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.78446	3.33333	1.5529	0	1.75758	1.13043	0	2.88889	2.6760190440456775
Soi	0	0	0	2.0	0	nan	2.0	nan	0	nan	nan	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	nan	nan	0	0	2.64286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	1.5	0	2.8	0	0	0	2.0677972881355933
Albanian	4.0	1.30556	nan	1.31754	nan	nan	1.0	nan	nan	nan	nan	nan	1.30769	nan	nan	nan	nan	nan	nan	nan	1.08333	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.9	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	3.52381	nan	nan	nan	nan	nan	nan	1.05072	nan	0	0	nan	nan	1.0	nan	nan	nan	nan	nan	nan	2.36082	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.03529	0	2.65714	nan	2.57895	1.0	nan	0	2.273663364573571
