name	aff	aff:aux	aff:case	aff:dep	aff:mark	aff:subj	appos	cc	clf	comp	comp:aux	comp:cleft	comp:obj	comp:obl	comp:pred	comp:svc	compound	compound:prt	compound:redup	compound:svc	conj	conj:appos	conj:coord	conj:dicto	conj:emb	conj:obj	conj:redup	det	det:num	discourse	dislocated	dislocated:obj	dislocated:subj	flat	flat:foreign	goeswith	list	mod	mod:appos	mod:aux	mod:emph	mod:focus	mod:num	mod:periph	mod:poss	mod:relcl	orphan	parataxis	parataxis:conj	parataxis:coord	parataxis:dicto	parataxis:discourse	parataxis:dislocated	parataxis:insert	parataxis:mod	parataxis:obj	parataxis:obl	parataxis:parenth	punct	reparandum	subj	subj:obj	udep	unk	unk:scrap	vocative	total
Uyghur	nan	nan	nan	nan	nan	nan	-1.656	-5.33185	nan	-1.41605	-0.86503	nan	-1.61616	-1.84211	-1.00156	nan	-1.17129	nan	nan	nan	3.83803	nan	nan	nan	2.18182	nan	nan	-1.26551	nan	-5.88048	-1.92308	nan	nan	1.40741	nan	2.0	nan	-2.355	nan	nan	nan	nan	nan	nan	nan	nan	3.75	-7.95309	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.9365	-4.0	-4.6386	nan	-3.00323	-0.82212	nan	-3.71698	-1.6681604777862886
Ukrainian	nan	nan	nan	nan	nan	nan	3.73647	-2.43932	nan	1.39667	0.57312	nan	1.45222	0.66808	0.88556	nan	-0.16252	nan	nan	nan	5.17187	nan	nan	nan	4.52521	nan	nan	-1.2549	nan	-1.41225	2.36842	nan	nan	1.75585	nan	1.0	5.0	-0.12421	nan	nan	nan	nan	nan	nan	nan	nan	-0.06641	6.84784	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.00662	-8.0	-1.61958	nan	0.14775	0.46778	nan	-1.06863	1.0873815512189446
Urdu	nan	nan	nan	nan	nan	nan	nan	-6.43587	nan	-0.52996	-0.94591	nan	-0.27315	-5.34168	-1.48962	nan	-1.38837	nan	nan	nan	7.1448	nan	nan	nan	6.01786	nan	nan	-1.16057	nan	nan	2.67733	nan	nan	1.0	nan	nan	nan	-2.16711	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.00546	nan	-7.35207	nan	-4.27062	0.92383	nan	-7.06667	-1.2157517198379855
Urubú	nan	nan	nan	nan	nan	nan	nan	-4.0	nan	-0.98214	-1.4	nan	-0.94	-1.0	nan	nan	1.0	nan	nan	nan	4.0	nan	nan	nan	nan	nan	nan	4.0	nan	1.47619	nan	nan	nan	nan	nan	nan	nan	-0.82353	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.5	nan	-1.96226	nan	-0.5	nan	nan	nan	-0.8425517021276597
Vietnamese	nan	nan	nan	nan	nan	nan	3.46429	-1.3568	nan	1.46918	0.70068	nan	1.36501	2.72417	1.50321	nan	0.67636	nan	nan	nan	3.96176	nan	nan	nan	3.45455	nan	nan	-0.03179	nan	0.08497	nan	nan	nan	nan	nan	nan	5.0	-0.53486	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.25828	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.7693	nan	-2.35448	nan	-0.05812	1.23514	nan	-3.0	1.1863555667760668
Warlpiri	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.36283	1.7	nan	-0.82353	-0.16667	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.65	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.58929	nan	-0.76786	nan	-0.26667	nan	nan	nan	0.7747982573726542
Wolof	nan	nan	nan	nan	nan	nan	4.08389	-2.22385	nan	1.12621	0.80885	nan	1.26165	1.52193	0.20706	nan	0.92837	nan	nan	nan	4.98615	nan	nan	nan	4.0	nan	nan	0.29955	nan	-3.48936	-5.39787	nan	nan	1.00813	nan	nan	nan	0.90345	nan	nan	nan	nan	nan	nan	nan	nan	1.0	8.74757	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.85448	nan	-1.65828	nan	0.8756	0.96172	nan	nan	1.166357296687556
Kangri	nan	nan	nan	nan	nan	nan	nan	-2.45833	nan	-0.90733	-0.84	nan	-0.85646	-1.2	-1.38571	nan	-1.10063	nan	nan	nan	3.17391	nan	nan	nan	nan	nan	nan	-1.30435	nan	-2.66667	nan	nan	nan	nan	nan	nan	nan	-2.18079	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.59677	nan	-4.35268	nan	-2.7603	0.08602	nan	nan	-1.1943036147846728
Yoruba	nan	nan	nan	nan	nan	nan	5.0	-1.46857	nan	1.4408	1.08571	nan	1.46648	2.86842	0.88889	nan	1.77885	nan	nan	nan	5.7904	nan	nan	nan	5.57895	nan	nan	-0.42857	nan	0.0	nan	nan	nan	1.18182	nan	1.0	nan	0.77287	nan	nan	nan	nan	nan	nan	nan	nan	1.0	12.14062	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.27828	nan	-1.9585	nan	1.57447	-0.28295	nan	-5.4	1.4150525327852808
Cantonese	nan	nan	nan	nan	nan	nan	3.12766	-2.31646	1.00472	2.0787	0.93365	nan	2.15008	4.04255	2.72321	nan	-0.03023	nan	nan	nan	4.28832	nan	nan	nan	2.78947	nan	nan	-1.86742	nan	1.54393	-5.26667	nan	nan	1.0	nan	nan	nan	-2.4303	nan	nan	nan	nan	nan	nan	nan	nan	nan	10.45455	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.62587	-5.02439	-2.2469	nan	-2.9955	1.24607	nan	-3.51562	1.0281478222222222
Chinese	nan	nan	nan	nan	nan	nan	2.67433	-2.1846	-2.38822	2.05781	0.73301	nan	2.21302	-3.2874	4.41085	nan	-1.05685	nan	nan	nan	3.56386	nan	nan	nan	2.78528	nan	nan	-1.55005	nan	3.51104	2.69333	nan	nan	1.18585	nan	nan	nan	-2.61037	nan	nan	nan	nan	nan	nan	nan	nan	2.5	14.29872	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.38355	0.07692	-3.85638	nan	-3.75628	1.03119	nan	-4.38462	0.40652033335898474
