name	acl	acl:adv	acl:attr	acl:cleft	acl:fixed	acl:inf	acl:relat	acl:relcl	advcl	advcl:abs	advcl:cau	advcl:cleft	advcl:cmpr	advcl:cond	advcl:coverb	advcl:eval	advcl:lcl	advcl:lto	advcl:mcl	advcl:pred	advcl:relcl	advcl:sp	advcl:svc	advcl:tcl	advmod	advmod:arg	advmod:cau	advmod:comp	advmod:deg	advmod:det	advmod:df	advmod:emph	advmod:eval	advmod:fixed	advmod:foc	advmod:freq	advmod:lfrom	advmod:lmod	advmod:lmp	advmod:locy	advmod:lto	advmod:mmod	advmod:mode	advmod:neg	advmod:obl	advmod:que	advmod:tfrom	advmod:tlocy	advmod:tmod	advmod:to	advmod:tto	amod	amod:att	amod:attlvc	amod:flat	appos	appos:trans	aux	aux:aff	aux:aspect	aux:caus	aux:clitic	aux:cnd	aux:ex	aux:imp	aux:nec	aux:neg	aux:opt	aux:part	aux:pass	aux:pot	aux:q	aux:tense	case	case:acc	case:adv	case:aff	case:det	case:gen	case:loc	case:pred	case:voc	cc	cc:nc	cc:preconj	ccomp	ccomp:cleft	ccomp:obj	ccomp:obl	ccomp:pmod	ccomp:pred	clf	compound	compound:a	compound:affix	compound:dir	compound:ext	compound:lvc	compound:nn	compound:preverb	compound:prt	compound:quant	compound:redup	compound:smixut	compound:svc	compound:vo	compound:vv	conj	conj:expl	conj:extend	conj:svc	cop	cop:expl	cop:locat	cop:own	csubj	csubj:cleft	csubj:cop	csubj:pass	dep	dep:aff	dep:agr	dep:alt	dep:ana	dep:aux	dep:comp	dep:conj	dep:cop	dep:emo	dep:infl	dep:mark	dep:mod	dep:pos	dep:redup	dep:ss	det	det:adj	det:noun	det:numgov	det:nummod	det:poss	det:predet	det:pron	det:rel	discourse	discourse:emo	discourse:filler	discourse:intj	discourse:sp	dislocated	dislocated:cleft	dislocated:csubj	dislocated:nsubj	dislocated:obj	dislocated:subj	expl	expl:comp	expl:impers	expl:pass	expl:poss	expl:pv	expl:subj	fixed	flat	flat:abs	flat:dist	flat:foreign	flat:name	flat:num	flat:range	flat:repeat	flat:sibl	flat:title	flat:vv	goeswith	iobj	iobj:agent	iobj:appl	iobj:patient	list	mark	mark:adv	mark:advmod	mark:aff	mark:prt	mark:q	mark:rel	nmod	nmod:agent	nmod:appos	nmod:arg	nmod:att	nmod:attlvc	nmod:attr	nmod:bahuv	nmod:cau	nmod:comp	nmod:flat	nmod:gen	nmod:gobj	nmod:gsubj	nmod:lfrom	nmod:lmod	nmod:npmod	nmod:obj	nmod:obl	nmod:part	nmod:poss	nmod:pred	nmod:prp	nmod:redup	nmod:relat	nmod:subj	nmod:tmod	nsubj	nsubj:advmod	nsubj:aff	nsubj:bfoc	nsubj:caus	nsubj:cleft	nsubj:cop	nsubj:ifoc	nsubj:lfoc	nsubj:lvc	nsubj:nc	nsubj:obj	nsubj:pass	nsubj:periph	nummod	nummod:det	nummod:entity	nummod:flat	nummod:gov	obj	obj:advmod	obj:advneg	obj:agent	obj:appl	obj:caus	obj:lvc	obj:obl	obj:periph	obl	obl:advmod	obl:agent	obl:appl	obl:arg	obl:cau	obl:cmp	obl:cmpr	obl:comp	obl:dat	obl:freq	obl:inst	obl:lfrom	obl:lmod	obl:lmp	obl:lto	obl:lvc	obl:mcl	obl:mod	obl:npmod	obl:orphan	obl:own	obl:patient	obl:pmod	obl:poss	obl:prep	obl:sentcon	obl:smod	obl:tmod	orphan	orphan:missing	parataxis	parataxis:appos	parataxis:conj	parataxis:coord	parataxis:deletion	parataxis:discourse	parataxis:dislocated	parataxis:hashtag	parataxis:insert	parataxis:mod	parataxis:newsent	parataxis:nsubj	parataxis:obj	parataxis:parenth	parataxis:rel	parataxis:rep	parataxis:restart	parataxis:rt	parataxis:sentence	parataxis:trans	parataxis:url	punct	reparandum	vocative	vocative:cl	vocative:mention	xcomp	xcomp:cleft	xcomp:ds	xcomp:obj	xcomp:pred	xcomp:sp	xcomp:subj	total
OldFrench	0.02688	nan	nan	nan	nan	nan	nan	0.01662	0.02315	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.10051	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2e-05	nan	nan	nan	nan	nan	nan	0.02699	nan	nan	nan	0.00391	nan	0.03421	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00631	nan	nan	nan	0.09259	nan	nan	nan	0.01294	nan	nan	nan	nan	0.06096	0.03325	nan	0.0081	nan	nan	nan	nan	nan	nan	1e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03087	nan	nan	nan	0.01215	nan	nan	nan	0.00154	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.09979	nan	nan	nan	nan	nan	nan	nan	nan	0.00084	nan	nan	nan	nan	0.00153	nan	nan	nan	nan	nan	0.00871	nan	nan	nan	nan	nan	nan	0.00015	0.00663	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02054	nan	nan	nan	nan	0.04181	nan	7e-05	nan	nan	nan	nan	0.01823	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.09864	2e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00054	nan	nan	0.00439	nan	nan	nan	nan	0.08275	5e-05	4e-05	nan	nan	nan	nan	1e-05	nan	0.09199	0.00744	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00288	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00646	nan	nan	0.01546	nan	nan	nan	nan	nan	nan	165886
Irish	0.01639	nan	nan	nan	nan	nan	nan	0.01574	0.01009	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02083	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03221	nan	nan	nan	0.00365	nan	8e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.12018	nan	nan	nan	nan	nan	nan	nan	0.00057	0.02709	nan	nan	0.00653	nan	nan	nan	nan	nan	nan	0.00177	nan	nan	nan	nan	nan	nan	nan	0.00038	nan	nan	nan	nan	nan	nan	0.03393	nan	nan	nan	0.01194	nan	nan	nan	0.00746	0.00281	0.00463	nan	1e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07168	nan	nan	nan	nan	nan	nan	nan	nan	0.00157	0.0009	nan	nan	nan	0.00038	nan	nan	nan	nan	nan	1e-05	nan	nan	nan	nan	nan	nan	0.01258	0.01089	nan	nan	0.00199	0.00655	nan	nan	nan	nan	nan	nan	0.00018	1e-05	nan	nan	nan	0.00117	0.0509	nan	nan	nan	0.02531	nan	nan	0.10694	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00834	nan	nan	nan	nan	nan	nan	0.05146	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00499	nan	nan	nan	nan	0.03442	nan	nan	nan	nan	nan	nan	nan	nan	0.08484	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01631	nan	nan	0.00618	8e-05	nan	0.01654	nan	nan	nan	nan	nan	nan	0.00225	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00143	0.00334	nan	0.00206	0.09234	nan	0.00725	nan	0.00651	0.03852	nan	nan	nan	0.01577	nan	nan	142955
Gaelic	0.0131	nan	nan	nan	nan	nan	nan	0.0131	0.01003	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03521	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02064	nan	nan	nan	0.00297	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.12841	nan	nan	nan	nan	nan	nan	nan	0.00073	0.03315	nan	nan	0.01105	nan	nan	nan	nan	nan	nan	0.00111	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0329	nan	nan	nan	0.0114	nan	nan	nan	0.0058	0.00467	0.00113	nan	0.00133	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05428	nan	nan	nan	nan	nan	nan	nan	nan	0.00508	nan	nan	nan	nan	0.00063	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02838	0.01383	nan	nan	0.00194	0.00733	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07146	nan	nan	nan	0.06105	nan	nan	0.05816	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0088	nan	nan	nan	nan	nan	nan	0.07527	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00741	nan	nan	nan	nan	0.02815	nan	nan	nan	nan	nan	nan	nan	nan	0.05779	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00047	0.00146	nan	nan	0.00862	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0548	0.0014	0.00118	nan	nan	0.07004	nan	nan	nan	0.05575	nan	nan	81349
Galician	0.00409	nan	nan	nan	nan	nan	nan	nan	0.0023	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01523	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07429	nan	nan	nan	0.00051	nan	0.00988	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00023	nan	nan	nan	0.1752	nan	nan	nan	nan	nan	nan	nan	nan	0.03267	nan	nan	0.04623	nan	nan	nan	nan	nan	nan	0.00014	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00652	nan	nan	nan	0.0121	nan	nan	nan	0.00028	nan	nan	nan	0.02416	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.18194	nan	nan	nan	nan	nan	nan	nan	nan	4e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00181	nan	nan	nan	nan	nan	nan	0.00165	0.00333	nan	nan	1e-05	0.00206	nan	nan	nan	nan	nan	nan	nan	0.00433	nan	nan	nan	5e-05	0.0148	nan	nan	nan	nan	nan	nan	0.1294	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04833	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00016	nan	0.00182	nan	nan	nan	nan	0.05364	nan	nan	nan	nan	nan	nan	nan	nan	0.04653	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1e-05	nan	0.00039	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.10028	nan	1e-05	nan	nan	0.00561	nan	nan	nan	nan	nan	nan	159785
Gothic	0.01495	nan	nan	nan	nan	nan	nan	nan	0.05017	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07488	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01661	nan	nan	nan	0.01376	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.09367	nan	nan	nan	nan	nan	nan	nan	nan	0.09933	nan	nan	0.01602	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.06536	nan	nan	nan	0.02788	nan	nan	nan	0.00083	nan	nan	0.00083	6e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0591	nan	nan	nan	nan	nan	nan	nan	nan	0.02295	nan	nan	nan	nan	0.00285	nan	nan	nan	nan	nan	0.00202	nan	nan	nan	nan	nan	nan	0.00012	0.00261	nan	nan	nan	0.00261	nan	nan	nan	nan	nan	nan	nan	0.03507	nan	nan	nan	nan	0.0338	nan	nan	nan	nan	nan	nan	0.06769	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.09328	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00653	nan	0.00386	nan	nan	nan	nan	0.07464	nan	nan	nan	nan	nan	nan	nan	nan	0.0845	nan	0.00133	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00339	nan	0.00162	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00826	nan	nan	0.0194	nan	nan	nan	nan	nan	nan	50506
AncientGreek	0.0104	nan	nan	nan	nan	nan	nan	nan	0.05079	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.12033	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01229	nan	nan	nan	0.00702	nan	0.0003	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00012	nan	nan	nan	0.06589	nan	nan	nan	nan	nan	nan	nan	nan	0.0623	nan	nan	0.01078	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05164	nan	nan	nan	0.01339	nan	nan	nan	0.00152	nan	nan	0.00035	1e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.12182	nan	nan	nan	nan	nan	nan	nan	nan	0.02942	nan	nan	nan	nan	0.00104	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00043	0.00073	nan	nan	nan	0.00073	nan	nan	nan	nan	nan	nan	nan	0.02109	nan	nan	nan	nan	0.01734	nan	nan	nan	nan	nan	nan	0.07832	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0759	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00501	nan	0.00305	nan	nan	nan	nan	0.08069	nan	nan	nan	nan	nan	nan	nan	nan	0.05938	nan	0.00123	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00194	nan	0.00092	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.06421	nan	0.00558	nan	nan	0.02405	nan	nan	nan	nan	nan	nan	388882
SwissGerman	0.00508	nan	nan	nan	nan	nan	nan	0.0029	0.00581	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.12854	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03341	nan	nan	nan	0.00363	nan	0.07698	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0029	nan	nan	nan	0.10022	nan	nan	nan	nan	nan	nan	nan	nan	0.02542	nan	nan	0.0167	nan	nan	nan	nan	nan	nan	0.00508	nan	nan	nan	nan	nan	nan	nan	0.00436	nan	nan	nan	nan	nan	nan	0.02977	nan	nan	nan	0.01961	nan	nan	nan	0.00218	nan	nan	nan	0.00073	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.08932	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00508	nan	nan	nan	nan	nan	nan	0.00145	0.00726	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00799	nan	nan	nan	nan	0.02905	nan	nan	nan	nan	nan	nan	0.05084	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00871	nan	nan	nan	nan	nan	nan	0.08061	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00508	nan	0.00726	nan	nan	nan	nan	0.04357	nan	nan	nan	nan	nan	nan	nan	nan	0.06028	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00218	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.12927	nan	nan	nan	nan	0.00871	nan	nan	nan	nan	nan	nan	1377
Guajajára	nan	nan	nan	nan	nan	nan	nan	nan	0.00394	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.06509	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00986	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.16371	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00394	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01578	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02959	nan	nan	nan	nan	nan	nan	nan	nan	0.12623	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01183	nan	nan	nan	nan	nan	nan	0.07101	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.12229	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05128	nan	nan	nan	nan	nan	nan	nan	nan	0.15187	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.16371	nan	nan	nan	nan	0.00986	nan	nan	nan	nan	nan	nan	507
MbyáGuaraní	0.00443	nan	nan	nan	nan	nan	nan	nan	0.03364	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01973	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00316	nan	nan	nan	0.00183	nan	0.00013	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.06437	nan	nan	nan	nan	nan	nan	nan	nan	0.00373	nan	nan	0.00215	nan	nan	nan	nan	nan	nan	0.01954	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01745	nan	nan	0.00803	nan	nan	nan	0.00013	nan	nan	nan	0.00044	nan	nan	nan	0.16536	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.16492	nan	nan	nan	0.00234	nan	nan	nan	nan	nan	nan	nan	nan	0.00082	nan	nan	nan	nan	0.00158	0.00019	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00044	0.00076	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00032	nan	nan	nan	nan	0.00013	0.08107	nan	nan	nan	nan	nan	nan	0.01176	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04825	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00626	nan	nan	nan	nan	0.02245	nan	nan	nan	nan	nan	nan	nan	nan	0.0872	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04351	nan	nan	nan	nan	0.02966	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01859	nan	nan	nan	nan	nan	0.13444	0.00063	0.00051	nan	nan	6e-05	nan	nan	nan	nan	nan	nan	15814
Manx	0.00774	nan	nan	nan	nan	nan	nan	0.00603	0.00432	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02647	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02788	nan	nan	nan	0.00236	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.13392	nan	nan	nan	nan	nan	nan	nan	nan	0.01678	nan	nan	0.00377	nan	nan	nan	nan	nan	nan	0.0003	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01527	nan	nan	nan	0.00342	nan	nan	nan	0.00176	0.00105	0.0007	nan	5e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.06586	nan	nan	nan	nan	nan	nan	nan	nan	0.0006	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00357	0.00151	nan	nan	0.0002	nan	nan	nan	nan	nan	nan	nan	nan	0.0001	nan	nan	nan	nan	0.02803	nan	nan	nan	nan	nan	nan	0.07359	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02873	nan	nan	nan	nan	nan	nan	0.12362	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00517	nan	nan	nan	nan	0.05546	nan	nan	nan	nan	nan	nan	nan	nan	0.08148	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00065	0.0001	nan	0.00583	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.14779	0.0001	0.00111	nan	nan	0.08188	nan	nan	nan	0.0428	nan	nan	19907
Hebrew	0.01984	nan	nan	nan	nan	nan	nan	0.01646	0.00712	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03165	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03859	nan	nan	nan	0.0069	nan	0.00397	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.14493	0.01081	nan	nan	nan	0.02677	nan	nan	nan	0.02609	nan	nan	0.00518	nan	nan	nan	nan	nan	nan	0.0491	nan	0.0013	nan	nan	nan	nan	nan	nan	nan	nan	0.0478	nan	nan	nan	0.02998	nan	nan	nan	0.00617	nan	nan	nan	7e-05	nan	nan	nan	0.01393	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.10289	nan	nan	nan	nan	nan	nan	nan	nan	1e-05	nan	nan	nan	nan	9e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0081	0.0149	nan	nan	nan	0.0149	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02956	nan	nan	nan	nan	0.00023	nan	0.06113	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02264	nan	nan	nan	nan	nan	nan	0.04958	nan	nan	nan	nan	nan	0.00219	nan	nan	nan	nan	nan	nan	nan	0.01174	nan	nan	nan	nan	0.02167	nan	nan	nan	nan	nan	nan	nan	nan	0.0648	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00168	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.10093	nan	nan	nan	nan	0.00631	nan	nan	nan	nan	nan	nan	181112
Hindi	0.01303	nan	nan	nan	nan	nan	nan	0.00378	0.01246	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01154	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0418	nan	nan	nan	0.0003	nan	0.06405	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03028	nan	nan	nan	0.19227	nan	nan	nan	nan	nan	nan	nan	nan	0.01903	nan	nan	0.00041	nan	nan	nan	nan	nan	nan	0.10097	nan	nan	nan	nan	0.0012	nan	nan	nan	nan	4e-05	nan	nan	nan	nan	0.02152	nan	nan	nan	0.01036	nan	nan	nan	nan	nan	nan	nan	0.01344	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02139	nan	nan	nan	nan	nan	nan	nan	nan	0.00044	nan	nan	nan	nan	0.00093	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00209	0.00056	nan	nan	nan	0.00055	nan	nan	nan	nan	nan	nan	nan	0.00721	nan	nan	nan	0.0	0.03972	nan	nan	nan	nan	nan	nan	0.0963	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00375	nan	nan	nan	nan	nan	nan	0.06137	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00195	nan	0.0157	nan	nan	nan	nan	0.04976	nan	nan	nan	nan	nan	nan	nan	nan	0.08902	nan	0.00012	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00084	nan	nan	0.00025	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.06914	nan	2e-05	nan	nan	0.00241	nan	nan	nan	nan	nan	nan	373770
