name	acl	acl:adv	acl:attr	acl:cleft	acl:fixed	acl:inf	acl:relat	acl:relcl	advcl	advcl:abs	advcl:cau	advcl:cleft	advcl:cmpr	advcl:cond	advcl:coverb	advcl:eval	advcl:lcl	advcl:lto	advcl:mcl	advcl:pred	advcl:relcl	advcl:sp	advcl:svc	advcl:tcl	advmod	advmod:arg	advmod:cau	advmod:comp	advmod:deg	advmod:det	advmod:df	advmod:emph	advmod:eval	advmod:fixed	advmod:foc	advmod:freq	advmod:lfrom	advmod:lmod	advmod:lmp	advmod:locy	advmod:lto	advmod:mmod	advmod:mode	advmod:neg	advmod:obl	advmod:que	advmod:tfrom	advmod:tlocy	advmod:tmod	advmod:to	advmod:tto	amod	amod:att	amod:attlvc	amod:flat	appos	appos:trans	aux	aux:aff	aux:aspect	aux:caus	aux:clitic	aux:cnd	aux:ex	aux:imp	aux:nec	aux:neg	aux:opt	aux:part	aux:pass	aux:pot	aux:q	aux:tense	case	case:acc	case:adv	case:aff	case:det	case:gen	case:loc	case:pred	case:voc	cc	cc:nc	cc:preconj	ccomp	ccomp:cleft	ccomp:obj	ccomp:obl	ccomp:pmod	ccomp:pred	clf	compound	compound:a	compound:affix	compound:dir	compound:ext	compound:lvc	compound:nn	compound:preverb	compound:prt	compound:quant	compound:redup	compound:smixut	compound:svc	compound:vo	compound:vv	conj	conj:expl	conj:extend	conj:svc	cop	cop:expl	cop:locat	cop:own	csubj	csubj:cleft	csubj:cop	csubj:pass	dep	dep:aff	dep:agr	dep:alt	dep:ana	dep:aux	dep:comp	dep:conj	dep:cop	dep:emo	dep:infl	dep:mark	dep:mod	dep:pos	dep:redup	dep:ss	det	det:adj	det:noun	det:numgov	det:nummod	det:poss	det:predet	det:pron	det:rel	discourse	discourse:emo	discourse:filler	discourse:intj	discourse:sp	dislocated	dislocated:cleft	dislocated:csubj	dislocated:nsubj	dislocated:obj	dislocated:subj	expl	expl:comp	expl:impers	expl:pass	expl:poss	expl:pv	expl:subj	fixed	flat	flat:abs	flat:dist	flat:foreign	flat:name	flat:num	flat:range	flat:repeat	flat:sibl	flat:title	flat:vv	goeswith	iobj	iobj:agent	iobj:appl	iobj:patient	list	mark	mark:adv	mark:advmod	mark:aff	mark:prt	mark:q	mark:rel	nmod	nmod:agent	nmod:appos	nmod:arg	nmod:att	nmod:attlvc	nmod:attr	nmod:bahuv	nmod:cau	nmod:comp	nmod:flat	nmod:gen	nmod:gobj	nmod:gsubj	nmod:lfrom	nmod:lmod	nmod:npmod	nmod:obj	nmod:obl	nmod:part	nmod:poss	nmod:pred	nmod:prp	nmod:redup	nmod:relat	nmod:subj	nmod:tmod	nsubj	nsubj:advmod	nsubj:aff	nsubj:bfoc	nsubj:caus	nsubj:cleft	nsubj:cop	nsubj:ifoc	nsubj:lfoc	nsubj:lvc	nsubj:nc	nsubj:obj	nsubj:pass	nsubj:periph	nummod	nummod:det	nummod:entity	nummod:flat	nummod:gov	obj	obj:advmod	obj:advneg	obj:agent	obj:appl	obj:caus	obj:lvc	obj:obl	obj:periph	obl	obl:advmod	obl:agent	obl:appl	obl:arg	obl:cau	obl:cmp	obl:cmpr	obl:comp	obl:dat	obl:freq	obl:inst	obl:lfrom	obl:lmod	obl:lmp	obl:lto	obl:lvc	obl:mcl	obl:mod	obl:npmod	obl:orphan	obl:own	obl:patient	obl:pmod	obl:poss	obl:prep	obl:sentcon	obl:smod	obl:tmod	orphan	orphan:missing	parataxis	parataxis:appos	parataxis:conj	parataxis:coord	parataxis:deletion	parataxis:discourse	parataxis:dislocated	parataxis:hashtag	parataxis:insert	parataxis:mod	parataxis:newsent	parataxis:nsubj	parataxis:obj	parataxis:parenth	parataxis:rel	parataxis:rep	parataxis:restart	parataxis:rt	parataxis:sentence	parataxis:trans	parataxis:url	punct	reparandum	vocative	vocative:cl	vocative:mention	xcomp	xcomp:cleft	xcomp:ds	xcomp:obj	xcomp:pred	xcomp:sp	xcomp:subj	total
French	4.10416	nan	nan	nan	nan	nan	nan	5.93323	3.31282	nan	nan	6.42857	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.18666	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.59084	nan	nan	nan	3.30051	nan	-1.43394	nan	nan	-1.12846	nan	nan	nan	nan	nan	nan	nan	nan	-1.28146	nan	nan	-1.4727	-1.81478	nan	nan	nan	nan	nan	nan	nan	nan	-2.81909	nan	nan	7.99116	nan	nan	nan	nan	nan	nan	1.09167	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.10005	nan	nan	nan	-1.96171	nan	nan	nan	1.07973	nan	nan	6.13333	0.21665	nan	nan	nan	nan	nan	-0.14081	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.14466	nan	nan	nan	nan	nan	nan	nan	nan	-1.31805	nan	nan	nan	nan	-2.15589	nan	nan	nan	nan	nan	-1.42168	-1.21429	nan	-1.13586	nan	nan	-1.85551	1.56283	1.14561	nan	nan	1.45525	1.10835	nan	nan	nan	nan	nan	nan	1.02439	-1.48521	-2.54167	nan	nan	nan	-3.19824	nan	nan	nan	nan	nan	nan	3.251	nan	1.30172	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-3.72658	nan	nan	nan	-4.80488	nan	nan	nan	nan	nan	nan	nan	-4.40911	nan	-0.27422	nan	nan	nan	nan	2.08327	nan	nan	1.30435	nan	nan	1.25676	nan	nan	2.7774	nan	3.51322	nan	2.96039	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.22901	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.91693	nan	11.58352	nan	nan	nan	nan	nan	nan	nan	3.06667	nan	nan	nan	nan	2.22727	nan	nan	nan	nan	nan	nan	nan	6.84015	2.77722	-7.30058	nan	nan	2.57697	nan	nan	nan	nan	nan	nan	1.068928252289691
OldFrench	4.37497	nan	nan	nan	nan	nan	nan	4.59703	1.52486	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.28627	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.25	nan	nan	nan	nan	nan	nan	-0.20791	nan	nan	nan	2.57099	nan	-1.26978	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.26552	nan	nan	nan	-1.47484	nan	nan	nan	-1.12063	nan	nan	nan	nan	-3.11797	-4.15594	nan	5.55101	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.85628	nan	nan	nan	-0.98512	nan	nan	nan	2.12891	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.10475	nan	nan	nan	nan	nan	nan	nan	nan	-6.3	nan	nan	nan	nan	-2.24016	nan	nan	nan	nan	nan	-1.61453	nan	nan	nan	nan	nan	nan	2.24	1.29636	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.02171	nan	nan	nan	nan	-3.1746	nan	-3.81818	nan	nan	nan	nan	1.99107	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.66015	-1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.40449	nan	nan	-0.97531	nan	nan	nan	nan	-0.24164	-1.11111	-0.83333	nan	nan	nan	nan	-2.0	nan	0.47936	-1.26478	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-3.15933	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-3.97575	nan	nan	1.89821	nan	nan	nan	nan	nan	nan	-0.6416221681154527
Irish	3.45497	nan	nan	nan	nan	nan	nan	3.45333	5.97295	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.22801	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.10749	nan	nan	nan	4.12835	nan	-1.25	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.39043	nan	nan	nan	nan	nan	nan	nan	-1.01235	-1.68836	nan	nan	4.77278	nan	nan	nan	nan	nan	nan	0.77866	nan	nan	nan	nan	nan	nan	nan	1.07273	nan	nan	nan	nan	nan	nan	7.03814	nan	nan	nan	-1.46339	nan	nan	nan	4.18276	3.95025	4.35045	nan	22.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.66097	nan	nan	nan	nan	nan	nan	nan	nan	3.66071	6.4031	nan	nan	nan	12.34545	nan	nan	nan	nan	nan	-1.0	nan	nan	nan	nan	nan	nan	1.04338	1.46628	nan	nan	1.84507	1.36645	nan	nan	nan	nan	nan	nan	1.0	1.0	nan	nan	nan	7.28743	-1.16628	nan	nan	nan	-1.01382	nan	nan	1.75078	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.02097	nan	nan	nan	nan	nan	nan	1.10277	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.96359	nan	nan	nan	nan	0.24832	nan	nan	nan	nan	nan	nan	nan	nan	4.05632	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.38508	nan	nan	5.8154	7.45455	nan	10.26184	nan	nan	nan	nan	nan	nan	11.14953	nan	nan	nan	nan	nan	nan	nan	nan	nan	-3.89706	8.62343	nan	12.55593	7.87182	nan	0.64382	nan	0.45757	5.11912	nan	nan	nan	3.20931	nan	nan	2.1910178127382745
Gaelic	3.44371	nan	nan	nan	nan	nan	nan	3.44371	3.01225	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.51222	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.93329	nan	nan	nan	4.5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.43892	nan	nan	nan	nan	nan	nan	nan	-1.0	-2.22321	nan	nan	4.3059	nan	nan	nan	nan	nan	nan	1.07778	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	10.68984	nan	nan	nan	-1.9288	nan	nan	nan	3.06992	3.07895	3.03261	nan	2.30556	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.94293	nan	nan	nan	nan	nan	nan	nan	nan	-1.68523	nan	nan	nan	nan	-3.88235	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.1152	1.43822	nan	nan	1.59494	1.44966	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.21228	nan	nan	nan	-1.09102	nan	nan	1.68019	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.01816	nan	nan	nan	nan	nan	nan	1.22375	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.12935	nan	nan	nan	nan	0.89127	nan	nan	nan	nan	nan	nan	nan	nan	3.98745	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.0	2.90756	nan	nan	8.03566	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.41768	-2.74561	3.80208	nan	nan	3.72973	nan	nan	nan	3.486	nan	nan	1.6350306162337584
Galician	4.50842	nan	nan	nan	nan	nan	nan	nan	5.12262	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.07806	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.7834	nan	nan	nan	5.08642	nan	-1.30862	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.02703	nan	nan	nan	-1.51131	nan	nan	nan	nan	nan	nan	nan	nan	3.07874	nan	nan	5.68038	nan	nan	nan	nan	nan	nan	1.17391	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.12104	nan	nan	nan	-1.54785	nan	nan	nan	3.4	nan	nan	nan	1.9658	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.14578	nan	nan	nan	nan	nan	nan	nan	nan	-5.83333	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.06228	nan	nan	nan	nan	nan	nan	1.25758	3.54323	nan	nan	1.0	1.33131	nan	nan	nan	nan	nan	nan	nan	0.41185	nan	nan	nan	5.25	-4.15391	nan	nan	nan	nan	nan	nan	3.27283	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-3.25045	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-5.16	nan	0.42955	nan	nan	nan	nan	1.82534	nan	nan	nan	nan	nan	nan	nan	nan	1.87369	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.0	nan	10.70968	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.41619	nan	-8.0	nan	nan	2.08482	nan	nan	nan	nan	nan	nan	1.3022557796413932
Gothic	3.36291	nan	nan	nan	nan	nan	nan	nan	0.92384	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.18773	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.12872	nan	nan	nan	3.38273	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.17121	nan	nan	nan	nan	nan	nan	nan	nan	0.71756	nan	nan	4.12608	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.63223	nan	nan	nan	0.11577	nan	nan	nan	3.95238	nan	nan	3.95238	1.33333	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.75611	nan	nan	nan	nan	nan	nan	nan	nan	-2.35203	nan	nan	nan	nan	-4.3125	nan	nan	nan	nan	nan	0.97059	nan	nan	nan	nan	nan	nan	1.0	1.09848	nan	nan	nan	1.09848	nan	nan	nan	nan	nan	nan	nan	0.79447	nan	nan	nan	nan	-2.48975	nan	nan	nan	nan	nan	nan	1.15619	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.02441	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.26061	nan	-0.58974	nan	nan	nan	nan	0.31379	nan	nan	nan	nan	nan	nan	nan	nan	1.60965	nan	1.86567	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.62573	nan	5.14634	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.04317	nan	nan	1.1	nan	nan	nan	nan	nan	nan	0.4633113851819587
AncientGreek	4.84376	nan	nan	nan	nan	nan	nan	nan	-0.5345	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.9625	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.37406	nan	nan	nan	4.2151	nan	-2.13043	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.35556	nan	nan	nan	-1.48273	nan	nan	nan	nan	nan	nan	nan	nan	2.20684	nan	nan	4.10324	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.60159	nan	nan	nan	-0.08065	nan	nan	nan	2.90034	nan	nan	5.0292	-2.25	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.07464	nan	nan	nan	nan	nan	nan	nan	nan	-3.76757	nan	nan	nan	nan	-5.43069	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.375	1.37324	nan	nan	nan	1.37324	nan	nan	nan	nan	nan	nan	nan	0.17827	nan	nan	nan	nan	-3.35078	nan	nan	nan	nan	nan	nan	0.40206	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.73278	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.83992	nan	-0.43376	nan	nan	nan	nan	-0.19957	nan	nan	nan	nan	nan	nan	nan	nan	0.88328	nan	1.38703	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.60558	nan	3.43855	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.41065	nan	-2.12581	nan	nan	1.16271	nan	nan	nan	nan	nan	nan	0.1893981233381849
SwissGerman	7.57143	nan	nan	nan	nan	nan	nan	8.75	2.875	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.06215	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.1087	nan	nan	nan	2.4	nan	-3.45283	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	nan	nan	nan	-1.53623	nan	nan	nan	nan	nan	nan	nan	nan	-3.45714	nan	nan	5.65217	nan	nan	nan	nan	nan	nan	1.85714	nan	nan	nan	nan	nan	nan	nan	2.0	nan	nan	nan	nan	nan	nan	5.95122	nan	nan	nan	-0.74074	nan	nan	nan	11.66667	nan	nan	nan	-3.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.29268	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-3.42857	nan	nan	nan	nan	nan	nan	1.0	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.54545	nan	nan	nan	nan	-3.625	nan	nan	nan	nan	nan	nan	1.82857	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.08333	nan	nan	nan	nan	nan	nan	-3.72072	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-4.57143	nan	-2.3	nan	nan	nan	nan	-2.01667	nan	nan	nan	nan	nan	nan	nan	nan	-2.75904	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.33333	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.57303	nan	nan	nan	nan	3.66667	nan	nan	nan	nan	nan	nan	-0.6790131735657225
Guajajára	nan	nan	nan	nan	nan	nan	nan	nan	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.12121	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.09639	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.2	nan	nan	nan	nan	nan	nan	nan	nan	3.32812	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	0.36111	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.08065	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	1.5974	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.59036	nan	nan	nan	nan	3.8	nan	nan	nan	nan	nan	nan	1.6173568441814594
MbyáGuaraní	1.74286	nan	nan	nan	nan	nan	nan	nan	-3.08647	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.23077	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.08	nan	nan	nan	2.13793	nan	1.5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.24951	nan	nan	nan	nan	nan	nan	nan	nan	-3.55932	nan	nan	3.23529	nan	nan	nan	nan	nan	nan	1.55663	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.69928	nan	nan	7.06299	nan	nan	nan	1.0	nan	nan	nan	4.28571	nan	nan	nan	1.73537	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.7385	nan	nan	nan	-1.54054	nan	nan	nan	nan	nan	nan	nan	nan	-2.46154	nan	nan	nan	nan	-3.08	-6.66667	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.14286	1.16667	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	6.0	1.33619	nan	nan	nan	nan	nan	nan	-0.96237	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.6789	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.9798	nan	nan	nan	nan	-0.11268	nan	nan	nan	nan	nan	nan	nan	nan	-3.15954	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-5.91279	nan	nan	nan	nan	2.92537	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.9966	nan	nan	nan	nan	nan	2.06303	-1.8	-1.625	nan	nan	2.0	nan	nan	nan	nan	nan	nan	0.5184006127481978
Manx	2.04545	nan	nan	nan	nan	nan	nan	1.86667	5.89535	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.9962	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.99279	nan	nan	nan	3.51064	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.31808	nan	nan	nan	nan	nan	nan	nan	nan	-1.50898	nan	nan	4.12	nan	nan	nan	nan	nan	nan	2.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.24013	nan	nan	nan	-1.20588	nan	nan	nan	2.34286	1.47619	3.64286	nan	-2.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.98856	nan	nan	nan	nan	nan	nan	nan	nan	-2.25	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.08451	1.23333	nan	nan	1.75	nan	nan	nan	nan	nan	nan	nan	nan	2.0	nan	nan	nan	nan	-1.05735	nan	nan	nan	nan	nan	nan	0.81843	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.02448	nan	nan	nan	nan	nan	nan	1.14994	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.90291	nan	nan	nan	nan	2.10417	nan	nan	nan	nan	nan	nan	nan	nan	3.80888	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.84615	2.5	nan	8.59483	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.9276	-2.0	4.63636	nan	nan	3.16871	nan	nan	nan	3.37441	nan	nan	1.9293209725222282
