name	acl	acl:adv	acl:attr	acl:cleft	acl:inf	acl:relat	acl:relcl	acl:subj	acl:tmod	acl:tonp	advcl	advcl:abs	advcl:cau	advcl:cleft	advcl:cmp	advcl:cmpr	advcl:cond	advcl:coverb	advcl:eval	advcl:lcl	advcl:mcl	advcl:objective	advcl:pred	advcl:relcl	advcl:svc	advcl:tcl	advmod	advmod:adj	advmod:arg	advmod:cau	advmod:cmp	advmod:deg	advmod:det	advmod:df	advmod:dir	advmod:emph	advmod:eval	advmod:foc	advmod:freq	advmod:lfrom	advmod:lmod	advmod:loc	advmod:locy	advmod:lto	advmod:mmod	advmod:mode	advmod:neg	advmod:obl	advmod:que	advmod:tfrom	advmod:tlocy	advmod:tmod	advmod:to	advmod:tto	amod	amod:att	amod:attlvc	amod:flat	appos	appos:nmod	appos:trans	aux	aux:aspect	aux:caus	aux:clitic	aux:cnd	aux:ex	aux:exhort	aux:imp	aux:nec	aux:neg	aux:opt	aux:part	aux:pass	aux:pot	aux:q	aux:tense	case	case:acc	case:adv	case:det	case:gen	case:loc	case:pred	case:voc	cc	cc:nc	cc:preconj	ccomp	ccomp:cleft	ccomp:obj	ccomp:obl	ccomp:pmod	ccomp:pred	ccomp:relcl	ccomp:reported	clf	clf:det	compound	compound:a	compound:adj	compound:affix	compound:amod	compound:apr	compound:atov	compound:dir	compound:ext	compound:lvc	compound:nn	compound:preverb	compound:pron	compound:prt	compound:quant	compound:redup	compound:smixut	compound:svc	compound:verbnoun	compound:vmod	compound:vo	compound:vv	compound:z	conj	conj:expl	conj:extend	conj:svc	cop	cop:expl	cop:locat	cop:outer	cop:own	csubj	csubj:asubj	csubj:cleft	csubj:cop	csubj:outer	csubj:pass	csubj:relcl	csubj:reported	csubj:vsubj	dep	dep:agr	dep:alt	dep:ana	dep:aux	dep:comp	dep:conj	dep:cop	dep:der	dep:emo	dep:infl	dep:mark	dep:mod	dep:pos	dep:redup	dep:repeat	dep:ss	det	det:adj	det:noun	det:numgov	det:nummod	det:pmod	det:poss	det:predet	det:pron	det:rel	discourse	discourse:conn	discourse:emo	discourse:filler	discourse:intj	discourse:q	discourse:sp	dislocated	dislocated:advcl	dislocated:ccomp	dislocated:cleft	dislocated:csubj	dislocated:nsubj	dislocated:obj	dislocated:obl	dislocated:subj	expl	expl:comp	expl:impers	expl:pass	expl:poss	expl:pv	expl:subj	fixed	flat	flat:abs	flat:date	flat:dist	flat:foreign	flat:frac	flat:gov	flat:name	flat:num	flat:number	flat:range	flat:redup	flat:repeat	flat:sibl	flat:time	flat:title	flat:vv	goeswith	iobj	iobj:agent	iobj:appl	iobj:patient	list	mark	mark:adv	mark:advmod	mark:pcomp	mark:plur	mark:prt	mark:q	mark:rel	nmod	nmod:agent	nmod:appos	nmod:arg	nmod:att	nmod:attlvc	nmod:attr	nmod:bahuv	nmod:cau	nmod:comp	nmod:det	nmod:flat	nmod:gen	nmod:gobj	nmod:gsubj	nmod:lmod	nmod:npmod	nmod:obj	nmod:obl	nmod:part	nmod:poss	nmod:pred	nmod:prp	nmod:redup	nmod:relat	nmod:subj	nmod:tmod	nsubj	nsubj:advmod	nsubj:bfoc	nsubj:caus	nsubj:cleft	nsubj:cop	nsubj:ifoc	nsubj:lfoc	nsubj:lvc	nsubj:nc	nsubj:nn	nsubj:obj	nsubj:outer	nsubj:pass	nsubj:periph	nsubj:xsubj	nummod	nummod:det	nummod:entity	nummod:flat	nummod:gov	obj	obj:advmod	obj:advneg	obj:agent	obj:appl	obj:caus	obj:lvc	obj:obl	obj:periph	obl	obl:about	obl:adj	obl:adv	obl:advmod	obl:agent	obl:appl	obl:arg	obl:cau	obl:cmp	obl:cmpr	obl:comp	obl:dat	obl:freq	obl:inst	obl:iobj	obl:lmod	obl:lmp	obl:lto	obl:lvc	obl:mcl	obl:mod	obl:npmod	obl:obj	obl:orphan	obl:own	obl:patient	obl:pmod	obl:poss	obl:prep	obl:sentcon	obl:smod	obl:subj	obl:tmod	obl:with	orphan	orphan:missing	parataxis	parataxis:appos	parataxis:conj	parataxis:coord	parataxis:deletion	parataxis:discourse	parataxis:dislocated	parataxis:hashtag	parataxis:insert	parataxis:mod	parataxis:newsent	parataxis:nsubj	parataxis:obj	parataxis:parenth	parataxis:rel	parataxis:rep	parataxis:reporting	parataxis:restart	parataxis:rt	parataxis:sentence	parataxis:trans	parataxis:url	punct	reparandum	vocative	vocative:cl	vocative:mention	xcomp	xcomp:adj	xcomp:cleft	xcomp:ds	xcomp:obj	xcomp:pred	xcomp:relcl	xcomp:subj	xcomp:vcomp	total
Estonian	1.74464	0	0	0	0	0	5.12461	0	0	0	2.09463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.05575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.23404	0	0	0	1.96811	0	0	-2.05795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64329	0	0	0	0	0	0	0	-2.20693	0	-1.47679	5.00435	0	0	0	0	0	0	0	0	0	0.77363	0	0	0	0	0	0	0	0	0	0	0	0	0.91172	0	0	0	0	0	0	0	0	0	5.91164	0	0	0	-1.37701	0	0	0	0	3.03563	0	0	2.75729	0	0	0	0	0	-0.05155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.32514	0	0	0	0	0	0	0	0	0	-1.01693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02828	1.34665	0	0	0	2.09814	0	0	0	0	0	0	0	0	0	0	0	0	1.06211	0	0	0	0	8.23077	-3.52649	0	0	0	0	0	0	0	-0.8888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.98554	0	0	0	0	-1.44178	0	0	0	0	0	0	0	0	0	0	-0.89175	0	0	0	0	0.72161	0	0	0	0	0	0	0	0	0.17512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70078	0	3.89658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14264	0.625	-0.98739	0	0	2.12091	0	0	0	0	0	0	0	0	0.5762838892759288
Basque	-1.85093	nan	0	nan	nan	0	0	nan	nan	nan	0.0443	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	-1.88905	nan	nan	0	0	0	nan	0	nan	0	0	0	nan	nan	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	0.35435	0	0	nan	4.00533	nan	nan	0.79944	0	0	nan	0	0	0	0	0	0	0	0	0	nan	0	0	1.01275	0	nan	nan	0	0	nan	nan	-2.87465	nan	0	1.04614	nan	0	0	nan	0	nan	nan	0	0	-0.72228	nan	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	6.23757	nan	nan	nan	0.66074	nan	nan	nan	0	1.40717	nan	nan	0	0	0	nan	nan	nan	1.34322	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	0.56502	0	0	0	0	nan	0	0	0	0	-0.7971	0	nan	nan	nan	nan	0	-5.0	nan	nan	nan	nan	nan	nan	nan	0	0	0	nan	0	nan	0	0	1.11986	1.01367	nan	nan	0	0	nan	nan	0	nan	nan	0	nan	nan	nan	nan	nan	0	0	-0.66405	0	nan	nan	0	1.74725	0	nan	nan	nan	0	0	0	-1.16527	nan	0	nan	0	0	0	nan	nan	nan	0	nan	0	0	0	0	0	nan	0	nan	0	nan	nan	nan	0	nan	0	-2.30485	nan	nan	0	nan	0	nan	nan	0	nan	nan	nan	-7.66667	0	0	nan	-0.09313	0	nan	nan	0	-1.13586	nan	nan	0	nan	nan	0	nan	0	-1.2759	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	nan	nan	0	nan	0	nan	nan	0	nan	0	0	0	nan	0	0	nan	nan	nan	nan	nan	0	0	nan	0.8961	nan	4.94737	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	nan	2.63515	0	0.44186	nan	nan	-0.69258	nan	nan	0	nan	nan	nan	nan	nan	0.2013761905989898
Persian	7.23527	0	0	0	0	0	7.96629	0	0	0	-1.46347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.65208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04091	0	0	0	3.27744	0	0	-0.67185	0	0	0	0	0	0	0	0	0	0	0	1.09158	0	0	0	-0.44024	0	0	0	0	0	0	0	-3.42594	0	-3.14583	8.6834	0	0	0	0	0	0	0	0	0	-1.1085	0	0	0	0	0	0	0	0	-1.23252	0	0	0	-1.1068	0	0	0	0	0	0	0	0	0	5.97622	0	0	0	2.42881	0	0	0	0	5.73167	0	0	0	0	0	0	0	0	1.5735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.02915	0	0	0	0	0	0	-2.01923	0	0	-2.0	0	0	0	0	0	0	-10.58571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24753	1.27922	0	0	0	1.15476	0	0	1.34701	1.52059	0	0	0	0	0	0	0	0	1.0	-1.33333	0	0	0	0	-6.498	0	0	0	0	0	0	0	1.09595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22376	0	0	0	0	0	0	-7.68233	0	0	0	0	0	0	0	0	0.63636	0	0	0	-8.19941	0	0	-1.08722	0	0	0	0	-5.42394	0	0	0	0	0	0	0	0	-5.32302	0	0	0	0	0	0	-2.88522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.92759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80778	0	-6.36667	0	0	-2.11919	0	0	0	0	0	0	0	0	-0.6217057160794626
Finnish	1.42097	nan	0	0	0	0	4.88306	nan	nan	nan	2.21478	0	0	0	0	0	nan	0	0	0	0	nan	0	0	nan	0	-0.55838	nan	0	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	-1.19334	0	0	0	2.94258	nan	nan	-1.6682	0	0	0	0	0	0	0	0	0	0	0	-1.32109	0	0	0	0.86733	0	0	0	0	0	nan	0	-2.01339	0	-1.45856	4.29859	0	0	0	0	0	0	0	0	0	-0.67781	0	nan	0	nan	nan	nan	0	0	0	-1.37108	0	nan	1.28818	0	0	0	0	nan	nan	0	0	nan	5.54959	0	nan	nan	-1.45504	0	0	0	1.33255	2.75832	nan	0	2.75584	0	0	0	0	nan	-0.65541	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	-1.29663	0	0	0	0	nan	0	0	0	0	1.64302	0	0	0	0	nan	0	-4.88889	0	0	0	0	0	0	0	0	-4.82252	0	0	0	0	0	0	1.05773	1.52261	nan	nan	0	1.82308	nan	0	1.54646	0	nan	0	nan	nan	nan	nan	nan	0	1.0303	0	0	nan	nan	0	-2.97639	0	nan	nan	nan	0	0	0	-0.1759	nan	0	0	0	0	0	0	nan	nan	0	0	0	-1.33852	-1.40217	0	0	0	0	nan	-1.38966	0	0	nan	0	0	0	-1.40754	nan	nan	0	0	-2.27935	nan	nan	0	nan	nan	0	-6.77273	0	0	nan	-0.6644	0	0	0	0	0.8924	0	0	0	nan	nan	0	nan	0	0.61669	nan	nan	nan	0	0	nan	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	nan	0	0	nan	-0.47007	nan	8.91549	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	nan	0	0	nan	0	2.52389	-1.82353	-1.5393	nan	0	1.58518	nan	0	1.93304	0	0	0	0	nan	0.356113675873746
Faroese	4.03226	nan	0	nan	nan	0	4.30695	nan	nan	nan	2.13108	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	-1.05898	nan	nan	0	0	0	nan	0	nan	0	0	0	nan	nan	0	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	nan	nan	-0.57898	nan	nan	nan	3.48305	nan	nan	-1.38212	0	0	nan	0	0	0	0	0	0	0	nan	-2.05263	nan	0	0	-1.29716	nan	nan	nan	nan	0	nan	nan	-2.649	nan	-1.0	5.82849	nan	nan	nan	nan	nan	nan	nan	0	0	1.23717	nan	nan	nan	nan	nan	nan	0	0	0	0	nan	nan	1.27122	0	0	0	0	nan	nan	0	0	nan	10.20849	nan	nan	nan	-0.91483	nan	nan	nan	0	2.33333	nan	nan	0	0	0	nan	nan	nan	1.53061	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	-1.25754	0	0	0	0	nan	0	0	0	0	-5.5	nan	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	-3.55882	nan	nan	0	nan	0	0	1.0	1.13514	nan	nan	0	2.0	nan	nan	1.0	nan	nan	0	nan	nan	nan	nan	nan	0	0	1.2042	0	nan	nan	0	-2.49953	0	nan	nan	nan	0	nan	0	0.90124	nan	0	nan	nan	nan	0	nan	nan	nan	nan	nan	0	0	0	0	0	nan	nan	nan	0.65159	nan	nan	nan	0	nan	0	-1.5059	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	0	-1.0	0	nan	-0.85593	0	nan	nan	0	1.17916	nan	nan	0	nan	nan	0	nan	0	2.68194	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	nan	nan	0	nan	2.0	nan	5.38889	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	nan	1.17988	0	-3.46602	nan	nan	2.5827	nan	nan	0	nan	nan	nan	nan	nan	0.6929745061580774
French	4.13399	0	0	0	0	0	5.94332	0	0	0	3.39208	0	0	6.46866	0	0	0	0	0	0	0	0	0	0	0	0	-1.21308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57625	0	0	0	3.35452	0	0	-1.43237	0	-1.14052	0	0	0	0	0	0	0	0	0	-1.28355	0	0	-1.47092	-1.8152	0	0	0	0	0	0	0	-2.98976	0	0	7.79654	0	0	0	0	0	0	0	0	0	1.07194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.12106	0	0	0	-1.96537	0	0	0	0	1.4632	0	0	0	0	5.44444	0	0	0	0.55106	0	0	0	0	-0.41406	0	0	0	0	0	0	0	0	0	0	0	-1.1428	0	0	0	0	0	0	0	0	0	-2.18916	0	0	0	0	0	0	-3.42295	0	0	0	0	0	0	0	0	-1.40045	-1.21429	0	-1.18319	0	-1.18792	-1.86524	1.55656	1.38355	0	0	0	2.6524	0	0	1.2509	0	0	0	0	0	0	0	0	0	1.02326	-1.10536	-2.5	0	0	0	-3.2463	0	0	0	0	0	0	0	3.25857	0	1.57724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.62929	0	0	-4.66667	0	0	0	0	0	0	0	0	0	-4.36495	0	0	-0.28246	0	0	0	0	2.06791	0	0	1.25	0	0	1.30282	0	0	2.82631	0	0	0	0	3.51005	0	3.35584	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2009	0	0	0	0	0	0	0	0	0	0	0	0	0	4.71245	0	11.6119	0	0	0	0	0	0	0	-0.86667	0	0	0	0	1.46154	0	0	0	0	0	0	0	0	6.29806	-4.75165	-6.57068	0	0	2.56942	0	0	0	0	0	0	0	0	1.0327628257204224
OldFrench	4.60492	0	0	0	0	0	4.84734	0	0	0	1.4648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.28268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.0	0	0	0	0	0	0	-0.20613	0	0	0	3.01065	0	0	-1.28143	0	0	0	0	0	0	0	0	0	0	0	-1.27335	0	0	0	-1.47363	0	0	-1.11924	0	0	0	0	-3.17443	-4.25875	0	5.71124	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26655	0	0	0	-1.00205	0	0	0	0	2.13619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.10363	0	0	0	0	0	0	0	0	0	-7.67665	0	0	0	0	0	0	-2.61569	0	0	0	0	0	0	0	0	-1.63119	0	0	0	0	0	0	2.24	1.3133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.00466	0	0	0	0	-3.21264	0	-3.125	0	0	0	0	0	1.7304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.68008	-1.0	0	0	0	0	0	0	0	0	0	-1.43678	0	0	0	0	-0.97597	0	0	0	0	-0.25465	-1.1	-1.67647	0	0	0	0	-2.0	0	0.46963	0	0	0	-1.26835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57143	nan	-3.63086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.40257	0	-4.71664	nan	0	1.53535	0	0	0	0	0	0	0	0	-0.06700811095408175
Irish	3.45674	nan	0	nan	nan	0	3.43911	nan	nan	nan	5.84754	nan	nan	0	0	nan	nan	0	0	0	0	nan	nan	0	nan	0	2.18027	nan	nan	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	1.10915	0	0	nan	4.16158	nan	nan	-1.25	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	-1.39106	0	0	nan	0	0	nan	-1.01124	-1.70412	nan	0	4.7912	nan	0	0	nan	0	nan	nan	0	0	0.77866	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	1.07273	0	0	0	0	nan	nan	0	0	nan	7.1467	nan	nan	nan	-1.45701	nan	nan	nan	0	4.17824	nan	3.96919	4.33632	0	0	nan	nan	nan	22.0	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	0	-0.66011	0	0	0	0	nan	0	0	0	0	3.66071	0	6.4031	nan	nan	nan	0	12.34545	nan	nan	nan	nan	nan	nan	nan	0	-1.0	0	0	0	nan	0	0	1.06158	1.46266	nan	nan	0	1.83916	nan	nan	1.36468	0	nan	0	nan	nan	nan	nan	nan	0	1.0	1.0	0	nan	nan	7.28743	-1.1658	0	nan	nan	nan	-1.01413	0	0	1.73458	nan	0	nan	0	0	0	nan	nan	nan	0	nan	0	0	0	0	0	0	0	nan	-1.02098	nan	0	nan	0	0	0	1.10003	nan	nan	0	nan	0	nan	nan	0	nan	nan	nan	0	0	0	nan	-0.95973	0	nan	nan	0	0.29188	nan	nan	0	nan	nan	0	nan	0	4.03418	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	0	nan	0	nan	0	0	0	0	0	0	0	0	nan	0	0	nan	nan	2.38119	nan	nan	0	5.68202	nan	7.45455	nan	10.27622	0	nan	0	nan	0	nan	11.14953	0	0	nan	0	0	0	nan	0	nan	nan	-3.89706	8.62343	nan	12.55593	7.81163	0	0.65326	nan	0.45757	5.07566	nan	nan	0	nan	3.20533	nan	nan	nan	2.1843400084235696
Gaelic	3.10312	nan	0	0	0	0	3.08797	nan	nan	nan	3.4	0	0	0	0	0	nan	0	0	0	0	nan	0	0	nan	0	1.59645	nan	0	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0.92652	0	0	0	4.59486	nan	nan	-4.08609	0	0	0	0	0	0	0	0	0	0	0	-4.10067	0	0	0	-1.43466	0	0	0	0	0	nan	-1.0	-2.14132	0	0	4.38483	0	0	0	0	0	0	0	0	0	1.07207	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	10.29376	0	0	nan	-1.8681	0	0	0	0	2.97715	nan	2.91083	3.0	8.8	0	0	0	nan	2.48571	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	-0.94419	0	0	0	0	nan	0	0	0	0	-1.65625	0	0	0	0	nan	0	-3.75806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11252	1.44246	nan	nan	0	1.69588	nan	0	1.44147	0	nan	0	nan	nan	nan	nan	nan	0	0	0	0	nan	nan	0	-1.30713	0	nan	nan	nan	-1.14892	0	0	1.6652	nan	0	0	0	0	0	0	nan	nan	0	0	0	0	0	0	0	0	0	nan	-1.01718	0	0	nan	0	0	0	0.89804	nan	nan	0	0	0	nan	nan	0	nan	nan	0	-8.33333	-3.27559	0	nan	-1.12283	0	0	0	0	0.90859	0	0	0	nan	nan	0	nan	0	3.84251	nan	nan	nan	0	0	nan	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	4.16949	0	2.80488	nan	2.0	nan	7.59978	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	nan	0	8.40649	-2.65517	3.90164	nan	0	3.68457	nan	0	0	0	3.42845	0	0	nan	1.6318023773090504
Galician	4.50842	nan	0	nan	nan	0	0	nan	nan	nan	5.12262	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	-1.07806	nan	nan	0	0	0	nan	0	nan	0	0	0	nan	nan	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	0.7834	0	0	nan	5.08642	nan	nan	-1.30862	0	0	nan	0	0	0	0	0	0	0	0	-1.02703	nan	0	0	-1.51131	0	0	nan	0	0	nan	0	3.07874	nan	0	5.68038	nan	0	0	nan	0	nan	nan	0	0	1.17391	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	8.12104	nan	nan	nan	-1.54785	nan	nan	nan	0	3.4	nan	0	0	0	0	nan	nan	nan	1.9658	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	-1.14578	0	0	0	0	nan	0	0	0	0	-5.83333	0	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	-0.06228	0	0	0	nan	0	0	1.25758	3.54323	nan	nan	0	1.0	nan	nan	1.33131	nan	nan	0	nan	nan	nan	nan	nan	0	0	0.41185	0	nan	nan	5.25	-4.15391	0	nan	nan	nan	0	0	0	3.27283	nan	0	nan	0	0	0	nan	nan	nan	0	nan	0	0	0	0	0	nan	0	nan	0	nan	nan	nan	0	nan	0	-3.25045	nan	nan	0	nan	0	nan	nan	0	nan	nan	nan	0	-5.16	0	nan	0.42955	0	nan	nan	0	1.82534	nan	nan	0	nan	nan	0	nan	0	1.87369	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	nan	nan	0	nan	0	nan	nan	0	nan	0	0	0	nan	0	0	nan	nan	0	nan	nan	0	0	nan	-2.0	nan	10.70968	0	nan	0	nan	0	nan	0	0	0	nan	0	0	0	nan	0	nan	nan	0	0	nan	0	8.41619	0	-8.0	nan	0	2.08482	nan	nan	0	nan	0	nan	nan	nan	1.3022557796413932
Guarani	0	nan	0	nan	nan	0	0	nan	nan	nan	0.0	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	-0.64286	nan	nan	0	0	0	nan	0	nan	0	0	0	nan	nan	0	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	nan	nan	0	nan	nan	nan	2.0	nan	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	nan	0	0	1.125	nan	nan	nan	nan	0	nan	nan	0	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	1.0	nan	nan	nan	nan	nan	nan	0	0	0	0	nan	nan	0	0	0	0	0	nan	nan	0	0	nan	0	nan	nan	nan	0	nan	nan	nan	0	0	nan	nan	0	0	0	nan	nan	nan	-1.0	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	-1.0	0	0	0	0	nan	0	0	0	0	0.72727	nan	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	0	nan	0	nan	0	0	0	0	nan	nan	0	0	nan	nan	0	nan	nan	0	nan	nan	nan	nan	nan	0	0	1.0	0	nan	nan	0	0	0	nan	nan	nan	0	nan	0	-0.24138	nan	0	nan	nan	nan	0	nan	nan	nan	nan	nan	0	0	0	0	0	nan	nan	nan	0	nan	nan	nan	0	nan	0	-0.14286	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	0	0	0	nan	-1.0	0	nan	nan	0	-0.5	nan	nan	0	nan	nan	0	nan	0	-0.52174	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	0	-0.75	nan	0	0	nan	nan	nan	nan	nan	-1.54545	0	nan	0	nan	6.0	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	nan	2.2	0	0	nan	nan	1.0	nan	nan	0	nan	nan	nan	nan	nan	-0.09039621468926552
Gothic	3.36291	nan	0	nan	nan	0	0	nan	nan	nan	0.92384	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	-1.18773	nan	nan	0	0	0	nan	0	nan	0	0	0	nan	nan	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	0.12872	0	0	nan	3.38273	nan	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	nan	0	0	-1.17121	0	nan	nan	0	0	nan	nan	0.71756	nan	0	4.12608	nan	0	0	nan	0	nan	nan	0	0	0	nan	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	5.63223	nan	nan	nan	0.11577	nan	nan	nan	0	3.95238	nan	nan	0	0	3.95238	nan	nan	nan	1.33333	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	-0.75611	0	0	0	0	nan	0	0	0	0	-2.35203	0	nan	nan	nan	nan	0	-4.3125	nan	nan	nan	nan	nan	nan	nan	0	0.97059	0	nan	0	nan	0	0	1.0	1.09848	nan	nan	0	0	nan	nan	1.09848	nan	nan	0	nan	nan	nan	nan	nan	0	0	0.79447	0	nan	nan	0	-2.48975	0	nan	nan	nan	0	0	0	1.15619	nan	0	nan	0	nan	0	nan	nan	nan	0	nan	0	0	0	0	0	nan	0	nan	0	nan	nan	nan	0	nan	0	-1.02441	nan	nan	0	nan	0	nan	nan	0	nan	nan	nan	0	-1.26061	0	nan	-0.58974	0	nan	nan	0	0.31379	nan	nan	0	nan	nan	0	nan	0	1.60965	nan	nan	nan	nan	1.86567	nan	0	0	0	nan	nan	nan	nan	0	nan	0	nan	nan	0	nan	0	0	0	nan	0	0	nan	nan	nan	nan	nan	0	0	nan	1.62573	nan	5.14634	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	nan	0	0	-1.04317	nan	nan	1.1	nan	nan	0	nan	nan	nan	nan	nan	0.4633113851819587
