name	acl	acl:adv	acl:attr	acl:cleft	acl:inf	acl:relat	acl:relcl	acl:subj	acl:tmod	acl:tonp	advcl	advcl:abs	advcl:cau	advcl:cleft	advcl:cmp	advcl:cmpr	advcl:cond	advcl:coverb	advcl:eval	advcl:lcl	advcl:mcl	advcl:objective	advcl:pred	advcl:relcl	advcl:svc	advcl:tcl	advmod	advmod:adj	advmod:arg	advmod:cau	advmod:cmp	advmod:deg	advmod:det	advmod:df	advmod:dir	advmod:emph	advmod:eval	advmod:foc	advmod:freq	advmod:lfrom	advmod:lmod	advmod:loc	advmod:locy	advmod:lto	advmod:mmod	advmod:mode	advmod:neg	advmod:obl	advmod:que	advmod:tfrom	advmod:tlocy	advmod:tmod	advmod:to	advmod:tto	amod	amod:att	amod:attlvc	amod:flat	appos	appos:nmod	appos:trans	aux	aux:aspect	aux:caus	aux:clitic	aux:cnd	aux:ex	aux:exhort	aux:imp	aux:nec	aux:neg	aux:opt	aux:part	aux:pass	aux:pot	aux:q	aux:tense	case	case:acc	case:adv	case:det	case:gen	case:loc	case:pred	case:voc	cc	cc:nc	cc:preconj	ccomp	ccomp:cleft	ccomp:obj	ccomp:obl	ccomp:pmod	ccomp:pred	ccomp:relcl	ccomp:reported	clf	clf:det	compound	compound:a	compound:adj	compound:affix	compound:amod	compound:apr	compound:atov	compound:dir	compound:ext	compound:lvc	compound:nn	compound:preverb	compound:pron	compound:prt	compound:quant	compound:redup	compound:smixut	compound:svc	compound:verbnoun	compound:vmod	compound:vo	compound:vv	compound:z	conj	conj:expl	conj:extend	conj:svc	cop	cop:expl	cop:locat	cop:outer	cop:own	csubj	csubj:asubj	csubj:cleft	csubj:cop	csubj:outer	csubj:pass	csubj:relcl	csubj:reported	csubj:vsubj	dep	dep:agr	dep:alt	dep:ana	dep:aux	dep:comp	dep:conj	dep:cop	dep:der	dep:emo	dep:infl	dep:mark	dep:mod	dep:pos	dep:redup	dep:repeat	dep:ss	det	det:adj	det:noun	det:numgov	det:nummod	det:pmod	det:poss	det:predet	det:pron	det:rel	discourse	discourse:conn	discourse:emo	discourse:filler	discourse:intj	discourse:q	discourse:sp	dislocated	dislocated:advcl	dislocated:ccomp	dislocated:cleft	dislocated:csubj	dislocated:nsubj	dislocated:obj	dislocated:obl	dislocated:subj	expl	expl:comp	expl:impers	expl:pass	expl:poss	expl:pv	expl:subj	fixed	flat	flat:abs	flat:date	flat:dist	flat:foreign	flat:frac	flat:gov	flat:name	flat:num	flat:number	flat:range	flat:redup	flat:repeat	flat:sibl	flat:time	flat:title	flat:vv	goeswith	iobj	iobj:agent	iobj:appl	iobj:patient	list	mark	mark:adv	mark:advmod	mark:pcomp	mark:plur	mark:prt	mark:q	mark:rel	nmod	nmod:agent	nmod:appos	nmod:arg	nmod:att	nmod:attlvc	nmod:attr	nmod:bahuv	nmod:cau	nmod:comp	nmod:det	nmod:flat	nmod:gen	nmod:gobj	nmod:gsubj	nmod:lmod	nmod:npmod	nmod:obj	nmod:obl	nmod:part	nmod:poss	nmod:pred	nmod:prp	nmod:redup	nmod:relat	nmod:subj	nmod:tmod	nsubj	nsubj:advmod	nsubj:bfoc	nsubj:caus	nsubj:cleft	nsubj:cop	nsubj:ifoc	nsubj:lfoc	nsubj:lvc	nsubj:nc	nsubj:nn	nsubj:obj	nsubj:outer	nsubj:pass	nsubj:periph	nsubj:xsubj	nummod	nummod:det	nummod:entity	nummod:flat	nummod:gov	obj	obj:advmod	obj:advneg	obj:agent	obj:appl	obj:caus	obj:lvc	obj:obl	obj:periph	obl	obl:about	obl:adj	obl:adv	obl:advmod	obl:agent	obl:appl	obl:arg	obl:cau	obl:cmp	obl:cmpr	obl:comp	obl:dat	obl:freq	obl:inst	obl:iobj	obl:lmod	obl:lmp	obl:lto	obl:lvc	obl:mcl	obl:mod	obl:npmod	obl:obj	obl:orphan	obl:own	obl:patient	obl:pmod	obl:poss	obl:prep	obl:sentcon	obl:smod	obl:subj	obl:tmod	obl:with	orphan	orphan:missing	parataxis	parataxis:appos	parataxis:conj	parataxis:coord	parataxis:deletion	parataxis:discourse	parataxis:dislocated	parataxis:hashtag	parataxis:insert	parataxis:mod	parataxis:newsent	parataxis:nsubj	parataxis:obj	parataxis:parenth	parataxis:rel	parataxis:rep	parataxis:reporting	parataxis:restart	parataxis:rt	parataxis:sentence	parataxis:trans	parataxis:url	punct	reparandum	vocative	vocative:cl	vocative:mention	xcomp	xcomp:adj	xcomp:cleft	xcomp:ds	xcomp:obj	xcomp:pred	xcomp:relcl	xcomp:subj	xcomp:vcomp	total
Estonian	3.15854	0	0	0	0	0	5.15808	0	0	0	6.19668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27408	0	0	0	1.96811	0	0	2.23508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35615	0	0	0	0	0	0	0	2.21584	0	1.53586	6.49604	0	0	0	0	0	0	0	0	0	1.79813	0	0	0	0	0	0	0	0	0	0	0	0	1.85946	0	0	0	0	0	0	0	0	0	5.91164	0	0	0	2.26041	0	0	0	0	3.63806	0	0	3.40738	0	0	0	0	0	2.56701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37164	0	0	0	0	0	0	0	0	0	3.91217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02828	1.34665	0	0	0	2.09814	0	0	0	0	0	0	0	0	0	0	0	0	1.06211	0	0	0	0	8.23077	3.54249	0	0	0	0	0	0	0	1.50961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67449	0	0	0	0	3.55567	0	0	0	0	0	0	0	0	0	0	1.3344	0	0	0	0	2.55255	0	0	0	0	0	0	0	0	2.71837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42791	0	6.11228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.94908	1.625	3.41597	0	0	2.6286	0	0	0	0	0	0	0	0	3.2393855406793914
Basque	2.04259	nan	0	nan	nan	0	0	nan	nan	nan	3.97543	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	2.84411	nan	nan	0	0	0	nan	0	nan	0	0	0	nan	nan	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	1.07843	0	0	nan	4.00533	nan	nan	1.23727	0	0	nan	0	0	0	0	0	0	0	0	0	nan	0	0	1.01275	0	nan	nan	0	0	nan	nan	3.41434	nan	0	4.02601	nan	0	0	nan	0	nan	nan	0	0	1.04329	nan	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	6.23757	nan	nan	nan	1.71694	nan	nan	nan	0	4.06515	nan	nan	0	0	0	nan	nan	nan	1.41949	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	1.1157	0	0	0	0	nan	0	0	0	0	3.63768	0	nan	nan	nan	nan	0	5.0	nan	nan	nan	nan	nan	nan	nan	0	0	0	nan	0	nan	0	0	1.11986	1.01367	nan	nan	0	0	nan	nan	0	nan	nan	0	nan	nan	nan	nan	nan	0	0	2.76787	0	nan	nan	0	2.18681	0	nan	nan	nan	0	0	0	1.53528	nan	0	nan	0	0	0	nan	nan	nan	0	nan	0	0	0	0	0	nan	0	nan	0	nan	nan	nan	0	nan	0	3.36938	nan	nan	0	nan	0	nan	nan	0	nan	nan	nan	7.66667	0	0	nan	1.13989	0	nan	nan	0	2.08338	nan	nan	0	nan	nan	0	nan	0	3.15821	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	nan	nan	0	nan	0	nan	nan	0	nan	0	0	0	nan	0	0	nan	nan	nan	nan	nan	0	0	nan	2.14286	nan	5.19298	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	nan	4.81899	0	3.13953	nan	nan	2.18277	nan	nan	0	nan	nan	nan	nan	nan	2.914545194831757
Persian	7.25255	0	0	0	0	0	7.9691	0	0	0	8.36341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16676	0	0	0	3.27744	0	0	1.86856	0	0	0	0	0	0	0	0	0	0	0	1.09158	0	0	0	1.4127	0	0	0	0	0	0	0	3.47504	0	3.27083	8.83171	0	0	0	0	0	0	0	0	0	1.27167	0	0	0	0	0	0	0	0	1.25035	0	0	0	1.1068	0	0	0	0	0	0	0	0	0	5.97622	0	0	0	2.43221	0	0	0	0	6.03666	0	0	0	0	0	0	0	0	2.32381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0341	0	0	0	0	0	0	2.01923	0	0	2.0	0	0	0	0	0	0	10.78571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24753	1.27922	0	0	0	1.15476	0	0	1.34701	1.52059	0	0	0	0	0	0	0	0	1.0	1.33333	0	0	0	0	6.53316	0	0	0	0	0	0	0	1.7244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24554	0	0	0	0	0	0	7.71741	0	0	0	0	0	0	0	0	1.0	0	0	0	8.20821	0	0	1.26214	0	0	0	0	5.46089	0	0	0	0	0	0	0	0	5.80012	0	0	0	0	0	0	3.39131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.72759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73021	0	6.74167	0	0	2.46306	0	0	0	0	0	0	0	0	3.3833490899266523
Finnish	2.80523	nan	0	0	0	0	4.89107	nan	nan	nan	5.04891	0	0	0	0	0	nan	0	0	0	0	nan	0	0	nan	0	1.77666	nan	0	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	1.22705	0	0	0	2.94258	nan	nan	1.72857	0	0	0	0	0	0	0	0	0	0	0	1.3282	0	0	0	1.2836	0	0	0	0	0	nan	0	2.07651	0	1.55801	5.13541	0	0	0	0	0	0	0	0	0	1.44122	0	nan	0	nan	nan	nan	0	0	0	1.42496	0	nan	1.55331	0	0	0	0	nan	nan	0	0	nan	5.54959	0	nan	nan	2.05167	0	0	0	1.44965	3.88533	nan	0	3.83439	0	0	0	0	nan	2.35811	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	1.31972	0	0	0	0	nan	0	0	0	0	4.70709	0	0	0	0	nan	0	5.55556	0	0	0	0	0	0	0	0	5.08206	0	0	0	0	0	0	1.05773	1.52261	nan	nan	0	1.82308	nan	0	1.54646	0	nan	0	nan	nan	nan	nan	nan	0	1.0303	0	0	nan	nan	0	3.0717	0	nan	nan	nan	0	0	0	1.86453	nan	0	0	0	0	0	0	nan	nan	0	0	0	1.33952	1.40217	0	0	0	0	nan	1.3932	0	0	nan	0	0	0	2.24898	nan	nan	0	0	3.60078	nan	nan	0	nan	nan	0	6.77273	0	0	nan	1.20293	0	0	0	0	2.10135	0	0	0	nan	nan	0	nan	0	2.78763	nan	nan	nan	0	0	nan	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	nan	0	0	nan	2.84257	nan	9.00313	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	nan	0	0	nan	0	4.13454	1.82353	3.7561	nan	0	1.71594	nan	0	2.08073	0	0	0	0	nan	2.6216669183745673
Faroese	4.16303	nan	0	nan	nan	0	4.46523	nan	nan	nan	4.44397	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	2.79088	nan	nan	0	0	0	nan	0	nan	0	0	0	nan	nan	0	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	nan	nan	1.2373	nan	nan	nan	3.48305	nan	nan	1.6163	0	0	nan	0	0	0	0	0	0	0	nan	2.10526	nan	0	0	1.33558	nan	nan	nan	nan	0	nan	nan	2.82365	nan	1.0	6.10142	nan	nan	nan	nan	nan	nan	nan	0	0	1.73628	nan	nan	nan	nan	nan	nan	0	0	0	0	nan	nan	1.7583	0	0	0	0	nan	nan	0	0	nan	10.20849	nan	nan	nan	1.83644	nan	nan	nan	0	3.66667	nan	nan	0	0	0	nan	nan	nan	2.37959	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	1.32483	0	0	0	0	nan	0	0	0	0	5.83333	nan	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	3.61765	nan	nan	0	nan	0	0	1.0	1.13514	nan	nan	0	2.0	nan	nan	1.0	nan	nan	0	nan	nan	nan	nan	nan	0	0	1.25225	0	nan	nan	0	2.51077	0	nan	nan	nan	0	nan	0	1.39157	nan	0	nan	nan	nan	0	nan	nan	nan	nan	nan	0	0	0	0	0	nan	nan	nan	1.10395	nan	nan	nan	0	nan	0	2.08762	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	0	1.0	0	nan	1.20339	0	nan	nan	0	1.73739	nan	nan	0	nan	nan	0	nan	0	3.89323	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	nan	nan	0	nan	2.0	nan	5.45833	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	nan	1.55583	0	4.80583	nan	nan	2.96947	nan	nan	0	nan	nan	nan	nan	nan	2.65243744888198
French	4.87001	0	0	0	0	0	5.96515	0	0	0	10.60753	0	0	6.50136	0	0	0	0	0	0	0	0	0	0	0	0	2.64666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28619	0	0	0	3.36253	0	0	1.43421	0	1.14052	0	0	0	0	0	0	0	0	0	1.28521	0	0	1.47446	1.81577	0	0	0	0	0	0	0	3.05037	0	0	7.85254	0	0	0	0	0	0	0	0	0	1.1295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.12106	0	0	0	2.14912	0	0	0	0	6.38528	0	0	0	0	5.77778	0	0	0	4.07388	0	0	0	0	2.10156	0	0	0	0	0	0	0	0	0	0	0	1.14496	0	0	0	0	0	0	0	0	0	4.58916	0	0	0	0	0	0	6.06187	0	0	0	0	0	0	0	0	1.47743	1.22653	0	1.18319	0	1.18792	2.06266	1.55656	1.38355	0	0	0	2.6524	0	0	1.2509	0	0	0	0	0	0	0	0	0	1.02326	3.06113	2.5	0	0	0	3.25083	0	0	0	0	0	0	0	3.35127	0	1.57724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95169	0	0	4.6875	0	0	0	0	0	0	0	0	0	4.54841	0	0	1.83487	0	0	0	0	2.62887	0	0	2.46429	0	0	1.31408	0	0	5.90698	0	0	0	0	3.52447	0	3.54428	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88884	0	0	0	0	0	0	0	0	0	0	0	0	0	5.11759	0	13.8215	0	0	0	0	0	0	0	8.73333	0	0	0	0	8.04615	0	0	0	0	0	0	0	0	8.92021	4.794	8.63351	0	0	2.63437	0	0	0	0	0	0	0	0	3.635304019886329
OldFrench	4.78864	0	0	0	0	0	4.87022	0	0	0	7.36711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	1.25591	0	0	0	3.01065	0	0	1.65421	0	0	0	0	0	0	0	0	0	0	0	1.54961	0	0	0	1.48806	0	0	1.12293	0	0	0	0	3.18348	4.25947	0	5.80289	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26655	0	0	0	1.62218	0	0	0	0	5.02335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10793	0	0	0	0	0	0	0	0	0	7.92814	0	0	0	0	0	0	7.0549	0	0	0	0	0	0	0	0	1.82373	0	0	0	0	0	0	2.24	1.3133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50073	0	0	0	0	3.21979	0	3.125	0	0	0	0	0	2.521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40029	1.0	0	0	0	0	0	0	0	0	0	1.43678	0	0	0	0	1.09613	0	0	0	0	1.96103	1.1	1.73529	0	0	0	0	2.0	0	3.05397	0	0	0	1.45759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42857	nan	5.87695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.05626	0	5.72877	nan	0	2.27449	0	0	0	0	0	0	0	0	2.9404277065035838
Irish	3.46002	nan	0	nan	nan	0	3.44254	nan	nan	nan	11.08189	nan	nan	0	0	nan	nan	0	0	0	0	nan	nan	0	nan	0	3.2606	nan	nan	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	1.27267	0	0	nan	4.16158	nan	nan	1.58333	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	1.40391	0	0	nan	0	0	nan	1.01124	1.72495	nan	0	5.88434	nan	0	0	nan	0	nan	nan	0	0	1.05534	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	1.07273	0	0	0	0	nan	nan	0	0	nan	7.1467	nan	nan	nan	1.50113	nan	nan	nan	0	4.1947	nan	3.96919	4.33632	0	0	nan	nan	nan	22.0	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	0	1.06102	0	0	0	0	nan	0	0	0	0	5.54464	0	7.11628	nan	nan	nan	0	13.47273	nan	nan	nan	nan	nan	nan	nan	0	1.0	0	0	0	nan	0	0	1.06158	1.46266	nan	nan	0	1.83916	nan	nan	1.36468	0	nan	0	nan	nan	nan	nan	nan	0	1.0	1.0	0	nan	nan	11.19162	1.22507	0	nan	nan	nan	1.06317	0	0	2.00204	nan	0	nan	0	0	0	nan	nan	nan	0	nan	0	0	0	0	0	0	0	nan	1.02564	nan	0	nan	0	0	0	1.55376	nan	nan	0	nan	0	nan	nan	0	nan	nan	nan	0	0	0	nan	1.09664	0	nan	nan	0	2.79089	nan	nan	0	nan	nan	0	nan	0	4.67211	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	0	nan	0	nan	0	0	0	0	0	0	0	0	nan	0	0	nan	nan	2.4538	nan	nan	0	6.95614	nan	7.63636	nan	11.60092	0	nan	0	nan	0	nan	11.47352	0	0	nan	0	0	0	nan	0	nan	nan	3.9951	8.63598	nan	12.61695	9.3801	0	4.36015	nan	4.30934	5.24846	nan	nan	0	nan	3.23497	nan	nan	nan	3.510807560833118
Gaelic	3.10312	nan	0	0	0	0	3.08797	nan	nan	nan	8.266	0	0	0	0	0	nan	0	0	0	0	nan	0	0	nan	0	2.71187	nan	0	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	1.26229	0	0	0	4.59486	nan	nan	4.12583	0	0	0	0	0	0	0	0	0	0	0	4.14094	0	0	0	1.43466	0	0	0	0	0	nan	1.0	2.14132	0	0	4.58094	0	0	0	0	0	0	0	0	0	1.07207	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	10.29376	0	0	nan	1.8681	0	0	0	0	2.97715	nan	2.91083	3.0	8.8	0	0	0	nan	3.01429	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	1.08037	0	0	0	0	nan	0	0	0	0	2.67188	0	0	0	0	nan	0	3.75806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11252	1.44246	nan	nan	0	1.69588	nan	0	1.44147	0	nan	0	nan	nan	nan	nan	nan	0	0	0	0	nan	nan	0	1.30749	0	nan	nan	nan	1.14936	0	0	2.07134	nan	0	0	0	0	0	0	nan	nan	0	0	0	0	0	0	0	0	0	nan	1.02864	0	0	nan	0	0	0	1.26361	nan	nan	0	0	0	nan	nan	0	nan	nan	0	8.33333	3.27559	0	nan	1.19226	0	0	0	0	2.21468	0	0	0	nan	nan	0	nan	0	4.38639	nan	nan	nan	0	0	nan	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	4.50847	0	4.4878	nan	2.0	nan	7.71101	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	nan	0	10.1679	2.65517	5.86885	nan	0	3.78163	nan	0	0	0	3.49121	0	0	nan	2.9979598463800285
Galician	4.61562	nan	0	nan	nan	0	0	nan	nan	nan	8.6703	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	2.2235	nan	nan	0	0	0	nan	0	nan	0	0	0	nan	nan	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	1.29933	0	0	nan	5.08642	nan	nan	1.50127	0	0	nan	0	0	0	0	0	0	0	0	1.02703	nan	0	0	2.0374	0	0	nan	0	0	nan	0	4.32548	nan	0	6.08623	nan	0	0	nan	0	nan	nan	0	0	1.17391	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	8.12104	nan	nan	nan	1.78169	nan	nan	nan	0	5.75556	nan	0	0	0	0	nan	nan	nan	3.50622	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	1.19277	0	0	0	0	nan	0	0	0	0	6.5	0	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	1.14187	0	0	0	nan	0	0	1.25758	3.54323	nan	nan	0	1.0	nan	nan	1.33131	nan	nan	0	nan	nan	nan	nan	nan	0	0	2.20376	0	nan	nan	5.25	4.19789	0	nan	nan	nan	0	0	0	3.41512	nan	0	nan	0	0	0	nan	nan	nan	0	nan	0	0	0	0	0	nan	0	nan	0	nan	nan	nan	0	nan	0	4.22248	nan	nan	0	nan	0	nan	nan	0	nan	nan	nan	0	5.16	0	nan	1.41924	0	nan	nan	0	2.60658	nan	nan	0	nan	nan	0	nan	0	4.87369	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	nan	nan	0	nan	0	nan	nan	0	nan	0	0	0	nan	0	0	nan	nan	0	nan	nan	0	0	nan	2.0	nan	12.3871	0	nan	0	nan	0	nan	0	0	0	nan	0	0	0	nan	0	nan	nan	0	0	nan	0	9.99008	0	8.0	nan	0	2.44196	nan	nan	0	nan	0	nan	nan	nan	3.4716472471133084
Guarani	0	nan	0	nan	nan	0	0	nan	nan	nan	2.0	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	1.78571	nan	nan	0	0	0	nan	0	nan	0	0	0	nan	nan	0	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	nan	nan	0	nan	nan	nan	2.0	nan	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	nan	0	0	1.125	nan	nan	nan	nan	0	nan	nan	0	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	1.0	nan	nan	nan	nan	nan	nan	0	0	0	0	nan	nan	0	0	0	0	0	nan	nan	0	0	nan	0	nan	nan	nan	0	nan	nan	nan	0	0	nan	nan	0	0	0	nan	nan	nan	1.0	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	1.66667	0	0	0	0	nan	0	0	0	0	1.36364	nan	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	0	nan	0	nan	0	0	0	0	nan	nan	0	0	nan	nan	0	nan	nan	0	nan	nan	nan	nan	nan	0	0	1.0	0	nan	nan	0	0	0	nan	nan	nan	0	nan	0	1.13793	nan	0	nan	nan	nan	0	nan	nan	nan	nan	nan	0	0	0	0	0	nan	nan	nan	0	nan	nan	nan	0	nan	0	2.42857	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	0	0	0	nan	1.0	0	nan	nan	0	1.5	nan	nan	0	nan	nan	0	nan	0	1.73913	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	0	1.5	nan	0	0	nan	nan	nan	nan	nan	1.90909	0	nan	0	nan	6.0	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	nan	2.2	0	0	nan	nan	1.0	nan	nan	0	nan	nan	nan	nan	nan	1.581920677966102
Gothic	3.61722	nan	0	nan	nan	0	0	nan	nan	nan	4.73915	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	1.90164	nan	nan	0	0	0	nan	0	nan	0	0	0	nan	nan	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	1.20858	0	0	nan	3.38273	nan	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	nan	0	0	1.17121	0	nan	nan	0	0	nan	nan	3.58581	nan	0	4.40297	nan	0	0	nan	0	nan	nan	0	0	0	nan	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	5.63223	nan	nan	nan	1.46804	nan	nan	nan	0	4.2381	nan	nan	0	0	4.2381	nan	nan	nan	2.0	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	1.23451	0	0	0	0	nan	0	0	0	0	3.05091	0	nan	nan	nan	nan	0	5.84028	nan	nan	nan	nan	nan	nan	nan	0	1.0098	0	nan	0	nan	0	0	1.0	1.09848	nan	nan	0	0	nan	nan	1.09848	nan	nan	0	nan	nan	nan	nan	nan	0	0	1.56126	0	nan	nan	0	2.49443	0	nan	nan	nan	0	0	0	1.38842	nan	0	nan	0	nan	0	nan	nan	nan	0	nan	0	0	0	0	0	nan	0	nan	0	nan	nan	nan	0	nan	0	2.32987	nan	nan	0	nan	0	nan	nan	0	nan	nan	nan	0	2.61818	0	nan	1.14359	0	nan	nan	0	1.58753	nan	nan	0	nan	nan	0	nan	0	2.81912	nan	nan	nan	nan	2.55224	nan	0	0	0	nan	nan	nan	nan	0	nan	0	nan	nan	0	nan	0	0	0	nan	0	0	nan	nan	nan	nan	nan	0	0	nan	2.45614	nan	7.87805	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	nan	0	0	3.13909	nan	nan	1.95306	nan	nan	0	nan	nan	nan	nan	nan	2.537956271928088
