name	acl	acl:adv	acl:attr	acl:cleft	acl:inf	acl:relat	acl:relcl	acl:subj	acl:tmod	acl:tonp	advcl	advcl:abs	advcl:cau	advcl:cleft	advcl:cmp	advcl:cmpr	advcl:cond	advcl:coverb	advcl:eval	advcl:lcl	advcl:mcl	advcl:objective	advcl:pred	advcl:relcl	advcl:svc	advcl:tcl	advmod	advmod:adj	advmod:arg	advmod:cau	advmod:cmp	advmod:deg	advmod:det	advmod:df	advmod:dir	advmod:emph	advmod:eval	advmod:foc	advmod:freq	advmod:lfrom	advmod:lmod	advmod:loc	advmod:locy	advmod:lto	advmod:mmod	advmod:mode	advmod:neg	advmod:obl	advmod:que	advmod:tfrom	advmod:tlocy	advmod:tmod	advmod:to	advmod:tto	amod	amod:att	amod:attlvc	amod:flat	appos	appos:nmod	appos:trans	aux	aux:aspect	aux:caus	aux:clitic	aux:cnd	aux:ex	aux:exhort	aux:imp	aux:nec	aux:neg	aux:opt	aux:part	aux:pass	aux:pot	aux:q	aux:tense	case	case:acc	case:adv	case:det	case:gen	case:loc	case:pred	case:voc	cc	cc:nc	cc:preconj	ccomp	ccomp:cleft	ccomp:obj	ccomp:obl	ccomp:pmod	ccomp:pred	ccomp:relcl	ccomp:reported	clf	clf:det	compound	compound:a	compound:adj	compound:affix	compound:amod	compound:apr	compound:atov	compound:dir	compound:ext	compound:lvc	compound:nn	compound:preverb	compound:pron	compound:prt	compound:quant	compound:redup	compound:smixut	compound:svc	compound:verbnoun	compound:vmod	compound:vo	compound:vv	compound:z	conj	conj:expl	conj:extend	conj:svc	cop	cop:expl	cop:locat	cop:outer	cop:own	csubj	csubj:asubj	csubj:cleft	csubj:cop	csubj:outer	csubj:pass	csubj:relcl	csubj:reported	csubj:vsubj	dep	dep:agr	dep:alt	dep:ana	dep:aux	dep:comp	dep:conj	dep:cop	dep:der	dep:emo	dep:infl	dep:mark	dep:mod	dep:pos	dep:redup	dep:repeat	dep:ss	det	det:adj	det:noun	det:numgov	det:nummod	det:pmod	det:poss	det:predet	det:pron	det:rel	discourse	discourse:conn	discourse:emo	discourse:filler	discourse:intj	discourse:q	discourse:sp	dislocated	dislocated:advcl	dislocated:ccomp	dislocated:cleft	dislocated:csubj	dislocated:nsubj	dislocated:obj	dislocated:obl	dislocated:subj	expl	expl:comp	expl:impers	expl:pass	expl:poss	expl:pv	expl:subj	fixed	flat	flat:abs	flat:date	flat:dist	flat:foreign	flat:frac	flat:gov	flat:name	flat:num	flat:number	flat:range	flat:redup	flat:repeat	flat:sibl	flat:time	flat:title	flat:vv	goeswith	iobj	iobj:agent	iobj:appl	iobj:patient	list	mark	mark:adv	mark:advmod	mark:pcomp	mark:plur	mark:prt	mark:q	mark:rel	nmod	nmod:agent	nmod:appos	nmod:arg	nmod:att	nmod:attlvc	nmod:attr	nmod:bahuv	nmod:cau	nmod:comp	nmod:det	nmod:flat	nmod:gen	nmod:gobj	nmod:gsubj	nmod:lmod	nmod:npmod	nmod:obj	nmod:obl	nmod:part	nmod:poss	nmod:pred	nmod:prp	nmod:redup	nmod:relat	nmod:subj	nmod:tmod	nsubj	nsubj:advmod	nsubj:bfoc	nsubj:caus	nsubj:cleft	nsubj:cop	nsubj:ifoc	nsubj:lfoc	nsubj:lvc	nsubj:nc	nsubj:nn	nsubj:obj	nsubj:outer	nsubj:pass	nsubj:periph	nsubj:xsubj	nummod	nummod:det	nummod:entity	nummod:flat	nummod:gov	obj	obj:advmod	obj:advneg	obj:agent	obj:appl	obj:caus	obj:lvc	obj:obl	obj:periph	obl	obl:about	obl:adj	obl:adv	obl:advmod	obl:agent	obl:appl	obl:arg	obl:cau	obl:cmp	obl:cmpr	obl:comp	obl:dat	obl:freq	obl:inst	obl:iobj	obl:lmod	obl:lmp	obl:lto	obl:lvc	obl:mcl	obl:mod	obl:npmod	obl:obj	obl:orphan	obl:own	obl:patient	obl:pmod	obl:poss	obl:prep	obl:sentcon	obl:smod	obl:subj	obl:tmod	obl:with	orphan	orphan:missing	parataxis	parataxis:appos	parataxis:conj	parataxis:coord	parataxis:deletion	parataxis:discourse	parataxis:dislocated	parataxis:hashtag	parataxis:insert	parataxis:mod	parataxis:newsent	parataxis:nsubj	parataxis:obj	parataxis:parenth	parataxis:rel	parataxis:rep	parataxis:reporting	parataxis:restart	parataxis:rt	parataxis:sentence	parataxis:trans	parataxis:url	punct	reparandum	vocative	vocative:cl	vocative:mention	xcomp	xcomp:adj	xcomp:cleft	xcomp:ds	xcomp:obj	xcomp:pred	xcomp:relcl	xcomp:subj	xcomp:vcomp	total
Slovak	0.00953	nan	nan	nan	nan	nan	0.00698	nan	nan	nan	0.00813	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05615	nan	nan	nan	nan	nan	nan	nan	nan	0.0091	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07767	nan	nan	nan	0.00286	nan	nan	0.02071	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00099	nan	nan	nan	0.08339	nan	nan	nan	nan	nan	nan	nan	0.03199	nan	nan	0.01221	nan	nan	nan	nan	nan	nan	nan	nan	nan	5e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03925	nan	nan	nan	0.01533	nan	nan	nan	nan	0.00179	nan	nan	nan	nan	0.0002	nan	nan	nan	0.00586	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02521	nan	nan	0.00042	nan	nan	nan	nan	nan	nan	0.00045	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02754	nan	nan	0.00214	nan	0.0254	nan	0.00183	0.00096	nan	nan	nan	0.00078	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00124	nan	nan	nan	nan	0.01888	nan	nan	nan	nan	nan	nan	nan	0.06737	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0711	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00213	nan	nan	0.01038	nan	nan	nan	nan	0.05104	nan	nan	nan	nan	nan	nan	nan	nan	0.08463	nan	nan	nan	nan	nan	nan	0.02708	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00124	nan	0.00063	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.18526	nan	0.00033	nan	nan	0.01178	nan	nan	nan	nan	nan	nan	nan	nan	103261
Slovenian	0.01624	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00966	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.08602	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.08145	nan	nan	nan	0.00679	nan	nan	0.04663	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.09367	nan	nan	nan	nan	nan	nan	nan	0.03686	nan	0.00056	0.00788	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04386	nan	0.0002	nan	0.02107	nan	nan	nan	nan	0.00347	nan	nan	nan	nan	nan	nan	nan	nan	0.00068	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0232	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0088	nan	nan	0.00257	nan	nan	nan	0.00024	nan	nan	nan	nan	nan	nan	nan	nan	0.01468	nan	nan	nan	nan	nan	nan	0.00505	0.00962	nan	nan	nan	0.00222	nan	nan	0.00657	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00409	nan	nan	nan	0.0024	0.03217	nan	nan	nan	nan	nan	nan	nan	0.07336	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05183	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01621	nan	nan	nan	nan	0.04729	nan	nan	nan	nan	nan	nan	nan	nan	0.06648	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00356	nan	0.01866	nan	nan	nan	nan	0.00079	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00032	nan	nan	nan	nan	0.14432	0.0024	0.00052	nan	nan	0.00761	nan	nan	nan	nan	nan	nan	nan	nan	283716
NorthSami	0.01547	nan	nan	nan	nan	nan	0.0105	nan	nan	nan	0.02307	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.08058	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04712	nan	nan	nan	0.00266	nan	nan	0.05394	nan	nan	nan	nan	nan	nan	nan	nan	0.01684	nan	nan	nan	nan	nan	nan	0.01872	nan	nan	nan	nan	nan	nan	nan	0.03968	nan	0.00114	0.00776	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00219	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00118	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03427	nan	nan	nan	0.02417	nan	nan	nan	nan	0.00208	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00858	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01058	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00505	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02092	nan	nan	nan	nan	nan	nan	nan	0.04422	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03823	nan	nan	nan	nan	nan	nan	0.12895	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00936	nan	nan	nan	nan	0.05844	nan	nan	nan	nan	nan	nan	nan	nan	0.10631	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01269	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.16229	nan	0.00063	nan	nan	0.00952	nan	nan	nan	0.00274	0.00012	nan	nan	nan	25529
SkoltSami	0.00067	nan	nan	nan	nan	nan	0.00033	nan	nan	nan	0.0087	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00134	0.09465	nan	nan	nan	nan	0.001	nan	nan	nan	nan	0.00569	0.00067	nan	nan	0.01873	nan	nan	nan	0.00201	nan	0.00268	nan	nan	nan	nan	0.03278	nan	nan	0.00702	nan	nan	nan	0.00268	nan	nan	0.0311	nan	nan	nan	nan	nan	nan	nan	0.00435	0.01405	nan	nan	nan	nan	nan	0.00334	0.00803	nan	nan	nan	nan	nan	nan	nan	0.05753	nan	0.00033	0.01505	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.11906	nan	nan	nan	0.01237	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00067	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01906	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02241	nan	nan	nan	nan	nan	nan	0.00134	nan	nan	nan	nan	nan	nan	nan	nan	0.00134	nan	nan	nan	nan	nan	nan	0.00535	0.00067	nan	nan	nan	nan	nan	nan	0.00067	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00033	nan	nan	nan	nan	nan	0.01906	nan	nan	nan	nan	nan	nan	nan	0.00602	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00301	nan	nan	nan	nan	nan	nan	0.09799	nan	nan	nan	nan	0.00769	nan	nan	nan	nan	nan	nan	nan	0.001	nan	nan	0.00502	nan	nan	nan	nan	0.04515	nan	nan	nan	nan	nan	nan	nan	nan	0.03378	nan	nan	nan	nan	0.001	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01572	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00435	nan	0.00602	nan	0.00569	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.22809	0.00602	0.00301	nan	nan	0.01538	nan	nan	nan	nan	nan	nan	nan	nan	2990
Soi	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03846	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03846	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01923	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.11538	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01923	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01923	nan	nan	nan	nan	nan	nan	nan	nan	0.01923	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01923	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.11538	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07692	nan	nan	nan	nan	nan	nan	0.11538	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.09615	nan	nan	nan	nan	0.07692	nan	nan	nan	nan	nan	nan	nan	nan	0.07692	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.15385	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	52
Albanian	0.01027	nan	nan	nan	nan	nan	0.01027	nan	nan	nan	0.01129	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03696	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07187	nan	nan	nan	0.00103	nan	nan	0.01745	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.08214	nan	nan	nan	nan	nan	nan	nan	0.03696	nan	nan	0.00411	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00205	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04312	nan	nan	nan	0.02053	nan	nan	nan	nan	0.00205	nan	nan	nan	nan	0.00103	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.14168	0.03491	0.00103	nan	nan	nan	nan	nan	0.01232	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00616	nan	nan	nan	nan	nan	nan	0.00205	0.00411	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00205	nan	nan	nan	nan	0.03901	nan	nan	nan	nan	nan	nan	nan	0.08522	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05544	nan	nan	nan	nan	nan	nan	0.06982	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00616	nan	nan	nan	nan	0.03491	nan	nan	nan	nan	nan	nan	nan	nan	0.05544	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00103	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.08727	nan	nan	nan	nan	0.01027	nan	nan	nan	nan	nan	nan	nan	nan	974
Serbian	0.0214	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00795	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0305	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0994	nan	nan	nan	0.00773	nan	nan	0.04761	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.101	nan	nan	nan	nan	nan	nan	nan	0.03262	nan	nan	0.01397	nan	nan	nan	nan	nan	nan	nan	nan	nan	3e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04064	nan	nan	nan	0.01654	nan	nan	nan	nan	0.00221	nan	nan	nan	nan	nan	nan	nan	nan	2e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01996	nan	nan	0.00156	nan	nan	nan	nan	nan	nan	0.00531	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01514	nan	nan	nan	nan	nan	nan	0.0052	0.03058	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2e-05	nan	nan	nan	0.00012	0.03372	nan	nan	nan	nan	nan	nan	nan	0.09227	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.08008	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01153	nan	nan	nan	0.00682	0.03664	nan	nan	nan	nan	nan	nan	nan	nan	0.08294	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00048	nan	0.013	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.1312	nan	1e-05	nan	nan	0.0118	nan	nan	nan	nan	nan	nan	nan	nan	94078
Swedish	0.02034	nan	nan	0.00084	nan	nan	0.01335	nan	nan	nan	0.01669	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.06871	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05774	nan	nan	nan	0.00462	nan	nan	0.02612	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00091	nan	nan	nan	0.10026	nan	nan	nan	nan	nan	nan	nan	0.03668	nan	nan	0.00695	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01043	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00973	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04421	nan	nan	nan	0.01681	nan	nan	nan	nan	0.00298	nan	nan	nan	nan	0.00021	nan	nan	nan	2e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05161	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00122	nan	nan	nan	nan	nan	nan	0.00182	nan	nan	nan	nan	nan	nan	nan	nan	0.00575	nan	nan	nan	nan	nan	nan	0.01326	0.0037	nan	nan	nan	nan	nan	nan	0.00173	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00163	nan	nan	nan	2e-05	0.04104	nan	nan	nan	nan	nan	nan	nan	0.06258	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01983	nan	nan	nan	nan	nan	nan	0.09607	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01097	nan	nan	0.00938	nan	nan	nan	nan	0.04834	nan	nan	nan	nan	nan	nan	nan	nan	0.06508	nan	nan	nan	nan	0.00141	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00025	nan	0.00558	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.10821	2e-05	0.00044	nan	nan	0.01242	nan	nan	nan	nan	nan	nan	nan	nan	206785
SwedishSign	0.01611	nan	nan	nan	nan	nan	0.00537	nan	nan	nan	0.01477	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05906	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01074	nan	nan	nan	0.00201	nan	nan	0.01678	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02081	nan	nan	nan	nan	nan	nan	nan	0.0047	nan	nan	0.02148	nan	nan	nan	nan	nan	nan	nan	0.01812	nan	0.06376	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00537	nan	nan	nan	0.04094	nan	nan	nan	nan	nan	0.28591	nan	nan	nan	0.00805	nan	nan	nan	nan	0.00201	nan	nan	nan	nan	nan	nan	nan	nan	0.01074	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04295	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03087	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00134	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00268	nan	nan	nan	nan	0.00537	nan	nan	nan	nan	nan	nan	nan	0.01275	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00403	nan	nan	nan	nan	nan	nan	0.13758	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01074	nan	nan	nan	nan	0.04564	nan	nan	nan	nan	nan	nan	nan	nan	0.08054	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00067	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01074	0.00067	nan	nan	0.00671	nan	nan	nan	nan	nan	nan	nan	nan	1490
Tamil	0.01266	nan	nan	nan	nan	nan	0.00629	nan	nan	nan	0.03418	nan	nan	nan	nan	nan	0.00034	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.06613	nan	nan	nan	nan	nan	nan	nan	nan	0.02015	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05106	nan	nan	nan	nan	nan	nan	0.05976	nan	nan	nan	nan	nan	nan	nan	nan	0.00043	nan	nan	0.00017	nan	nan	nan	0.02902	nan	nan	nan	nan	nan	nan	nan	0.00904	nan	nan	0.01429	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00301	nan	nan	nan	nan	nan	nan	nan	nan	0.00155	nan	nan	nan	9e-05	nan	9e-05	nan	nan	nan	nan	nan	nan	nan	0.02075	nan	nan	nan	9e-05	nan	nan	nan	nan	0.00095	nan	nan	nan	nan	nan	nan	nan	nan	9e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01447	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00017	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00465	nan	nan	nan	nan	0.02419	nan	nan	nan	nan	nan	nan	nan	0.17763	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00241	nan	nan	nan	nan	nan	nan	0.09928	nan	nan	nan	nan	nan	nan	nan	nan	0.00405	nan	nan	nan	0.00043	nan	nan	0.02893	nan	nan	nan	nan	0.06199	nan	nan	nan	nan	nan	nan	nan	nan	0.10169	nan	nan	nan	nan	0.00017	nan	0.00775	nan	nan	0.00017	nan	nan	nan	0.00043	nan	0.00138	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00043	nan	nan	nan	nan	nan	0.00387	nan	nan	nan	0.00043	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.13208	nan	0.00017	nan	nan	0.0031	nan	nan	nan	nan	nan	nan	nan	nan	11614
